n_nodos,atoms_w,atoms_l,seed,p_0,p_1,e_gap,e_0,e_1,succ,ar,hp
11,5,4,82,0.83365,0.1403,0.05569999999999986,-2.3155,-2.2598000000000003,0.1403,0.9784826689699847,1.49076488863947
11,5,4,88,0.9996,0.00025,0.3136000000000001,-2.3337000000000003,-2.0201000000000002,0.9996,0.9999406564682694,1.000000000022215
11,5,4,89,0.9996,0.0002,0.44940000000000024,-3.0592,-2.6098,0.9996,0.999905244835251,1.0
11,5,4,90,0.99125,0.0086,0.19310000000000027,-2.1645000000000003,-1.9714,0.99125,0.9991549364749365,1.0001899201143103
11,5,4,91,0.99995,5e-05,0.3374999999999999,-2.6239,-2.2864,0.99995,0.9999840752315258,1.000000000000458
11,5,4,92,0.99895,0.00085,0.14469999999999983,-2.5011,-2.3564000000000003,0.99895,0.9999315041381791,1.0063763294204333
11,5,4,94,0.67385,0.31365,0.0019000000000000128,-2.6306000000000003,-2.6287000000000003,0.67385,0.9983616380293471,3.8999387240664416
11,5,4,95,0.9972,0.0028,0.1403000000000003,-2.7183,-2.578,0.9972,0.9998554832064158,1.0073738612419647
11,5,4,96,0.8371,0.0639,0.0253000000000001,-2.3001,-2.2748,0.03155,0.9795356158427894,2.5795092802312656
11,5,4,97,0.5426,0.4574,0.10539999999999994,-2.2153,-2.1099,0.4574,0.9741840653636076,1.0626014778690749
11,5,4,98,0.99525,0.004,0.3178000000000001,-3.9379999999999997,-3.6201999999999996,0.99525,0.9995631856272218,1.000000000011465
11,5,4,100,0.99415,0.00485,0.04780000000000051,-2.5700000000000003,-2.5221999999999998,0.99415,0.999861733463035,1.6366176133071213
11,5,4,101,0.9557,0.0427,0.1387000000000005,-3.0358,-2.8970999999999996,0.9557,0.9978721029053296,1.0082423339085405
11,5,4,102,0.9402,0.04635,0.02159999999999984,-2.4372,-2.4156,0.9402,0.9988720539963893,1.9175418781467573
11,5,4,103,0.97135,0.02105,0.3546999999999998,-2.5744,-2.2197,0.97135,0.9959871989589806,1.000000000000029
11,5,4,105,0.99295,0.0063,0.3653999999999997,-3.0208,-2.6554,0.99295,0.9991109490863347,1.0000000000000033
11,5,4,106,0.9354,0.0646,0.02729999999999988,-2.2604,-2.2331000000000003,0.0646,0.9887026986374093,1.8303580691475458
11,5,4,108,1.0,0.0,0.13339999999999996,-3.0959,-2.9625,1.0,1.0,1.0118315781749283
11,5,4,109,0.51495,0.47795,0.022400000000000198,-3.2709,-3.2485,0.47795,0.9961786648934545,1.9555119954681497
11,5,4,111,0.9982,0.0015,0.41369999999999996,-3.713,-3.2993,0.9982,0.9996496444923242,1.0
11,5,4,113,1.0,0.0,0.26370000000000005,-2.9921,-2.7284,1.0,1.0,1.0000000354973821
11,5,4,114,0.96915,0.03085,0.27700000000000014,-3.3772,-3.1002,0.96915,0.9974696642188795,1.0000000049095916
11,5,4,115,0.99995,5e-05,0.07330000000000014,-3.2340999999999998,-3.1607999999999996,0.99995,0.9999950063387032,1.2618026983170914
11,5,4,116,0.8646,0.13535,0.030099999999999127,-2.7161999999999997,-2.6861000000000006,0.13535,0.9904119431558799,1.7977286500936478
11,5,4,117,0.8873,0.11255,0.030299999999999994,-3.2079,-3.1776,0.11255,0.9915817325976495,1.7953286150857748
11,5,4,119,0.932,0.068,0.07869999999999999,-2.4328,-2.3541,0.932,0.9978002301874384,1.2395919516720475
11,5,4,120,0.94005,0.057,0.036900000000000155,-2.6835999999999998,-2.6466999999999996,0.94005,0.9988315863019824,2.2069860767100926
11,5,4,121,0.99775,0.0012,0.38050000000000006,-2.6416000000000004,-2.2611000000000003,0.99775,0.9995836462749847,1.0000000000000002
11,5,4,122,0.9873,0.0096,0.05160000000000009,-2.8321,-2.7805,0.9873,0.9995502842413755,1.541006047275158
11,5,4,123,0.84145,0.15705,0.08370000000000033,-2.5244,-2.4406999999999996,0.15705,0.9720126703375058,1.1784902654568938
11,5,4,124,0.99875,0.0006,0.254,-2.8546,-2.6006,0.99875,0.9997323302739439,1.0000001136920353
11,5,4,125,0.99975,0.00015,0.12939999999999996,-3.6499,-3.5205,0.99975,0.9999769884106415,1.0170237848344532
11,5,4,127,0.98185,0.0132,0.01750000000000007,-2.3529,-2.3354,0.98185,0.999284888860555,2.514880880040373
11,5,4,129,0.99235,0.00715,0.05070000000000041,-2.3315,-2.2807999999999997,0.99235,0.9994179862749304,1.5280758541635082
11,5,4,130,0.41155,0.2485,0.02900000000000036,-2.4463,-2.4172999999999996,0.2485,0.9827967481502679,2.8590163352447493
11,5,4,132,0.9989,0.0009,0.24730000000000008,-2.1888,-1.9415,0.9989,0.9998430258589182,1.0000002371649057
11,5,4,133,0.9669,0.0331,0.12230000000000008,-1.9387,-1.8164,0.9669,0.9979119358332904,1.0284455126694978
11,5,4,134,0.9968,0.00295,0.15450000000000053,-2.1744000000000003,-2.0199,0.9968,0.9997564615526122,1.0025955445365613
11,5,4,135,1.0,0.0,0.10519999999999996,-2.7517,-2.6465,1.0,1.0,1.0632658662148666
11,5,4,137,0.9974,0.00165,0.0242,-3.4798,-3.4556,0.9974,0.9994533148456811,1.8643717774424131
11,5,4,138,0.64325,0.2173,0.05650000000000022,-3.0496000000000003,-2.9931,0.03015,0.9666335830928646,1.8201259328537613
11,5,4,140,0.99995,5e-05,0.22949999999999982,-2.835,-2.6055,0.99995,0.9999959523809524,1.000001969794572
11,5,4,141,0.64095,0.2125,0.0044999999999997264,-2.397,-2.3925,0.2125,0.9899981017939091,3.8513481912715632
11,5,4,143,0.9996,0.00035,0.13179999999999992,-2.0639,-1.9321,0.9996,0.9999713721595039,1.0131347128880868
11,5,4,146,0.9955,0.00445,0.1905000000000001,-3.0425,-2.852,0.9955,0.999714175842235,1.000117660483622
11,5,4,148,0.9614,0.03045,0.057000000000000384,-2.4222,-2.3651999999999997,0.9614,0.9988667120799273,1.4679318791909484
11,5,4,149,0.95145,0.03675,0.12380000000000013,-3.6547,-3.5309,0.95145,0.9980464333597836,1.0233554279412673
11,5,4,150,0.6951,0.3044,0.030100000000000016,-2.4666,-2.4365,0.3044,0.9914642584934727,1.797729189544208
11,5,4,151,0.99675,0.00305,0.0929000000000002,-2.9097,-2.8167999999999997,0.99675,0.9998666872873493,1.1161712529014105
11,5,4,152,1.0,0.0,0.2727999999999997,-2.9846,-2.7118,1.0,1.0,1.0000000086823393
11,5,4,155,0.85,0.15,0.1477000000000004,-3.1196,-2.9718999999999998,0.85,0.9928981279651237,1.0043333918753274
11,5,4,158,0.99895,0.00055,0.2344999999999997,-3.6902,-3.4557,0.99895,0.999804965855509,1.0000011043421961
11,5,4,162,0.673,0.18165,0.007600000000000051,-2.0626,-2.055,0.18165,0.9764063196935905,3.0285819522585373
11,5,4,166,0.9192,0.0779,0.029900000000000038,-2.0495,-2.0196,0.9192,0.9974141888265432,2.5356274889103063
11,5,4,167,0.96985,0.0286,0.05069999999999997,-2.2163,-2.1656,0.0286,0.9776476086269908,1.5267427184980882
11,5,4,168,0.5595,0.4402,0.08300000000000018,-2.765,-2.682,0.4402,0.9831808661844483,1.179375570990638
11,5,4,169,0.84555,0.14995,0.017900000000000027,-2.0745,-2.0566,0.14995,0.991910993010364,1.9231943147295096
11,5,4,170,0.94295,0.0569,0.09379999999999988,-3.3249999999999997,-3.2312,0.94295,0.9983784917293234,1.114617599940633
11,5,4,172,0.9997,0.00025,0.08909999999999996,-2.0415,-1.9524000000000001,0.9997,0.9999697942689199,1.195715610070785
11,5,4,173,0.99925,0.0007,0.16799999999999926,-4.4977,-4.329700000000001,0.99925,0.9999650110056251,1.000876184208598
11,5,4,174,0.8725,0.088,0.06880000000000042,-3.0255,-2.9566999999999997,0.03365,0.9752748917534292,1.4111706445699974
11,5,4,177,0.9879,0.01195,0.1604000000000001,-2.8241,-2.6637,0.9879,0.9992982259834993,1.0016329111862012
11,5,4,178,0.997,0.0029,0.1080000000000001,-3.7613000000000003,-3.6533,0.997,0.9998141440459415,1.0545151713688274
11,5,4,179,0.99985,0.0001,0.11160000000000014,-4.1835,-4.0719,0.99985,0.9999709155013743,1.0447550693878347
11,5,4,181,0.97445,0.022,0.26849999999999996,-2.9381,-2.6696,0.97445,0.9974951244001224,1.0000000161593325
11,5,4,182,0.99975,0.00025,0.2556999999999996,-3.1912999999999996,-2.9356,0.99975,0.9999799689781593,1.0000000826703268
11,5,4,183,0.99985,0.0001,0.24849999999999994,-3.4003,-3.1518,0.99985,0.9999828397494338,1.000000204456295
11,5,4,184,0.99795,0.0019,0.05039999999999978,-3.5391999999999997,-3.4888,0.99795,0.9998834425858951,1.5317733586873128
11,5,4,185,0.8796,0.1203,0.056199999999999584,-3.1094,-3.0532000000000004,0.1203,0.9840910915289123,1.4560951638339605
11,5,4,191,0.9844,0.01555,0.15259999999999962,-3.1837999999999997,-3.0312,0.9844,0.9992418917645581,1.0030066501062898
11,5,4,194,0.998,0.00185,0.0613999999999999,-2.8557,-2.7943000000000002,0.998,0.9999365304478762,1.3904934644960993
11,5,4,196,0.9995,0.0003,0.2275999999999998,-3.2615,-3.0339,0.9995,0.9998982477387705,1.0000024462531776
11,5,4,197,0.84725,0.11135,0.04349999999999987,-3.1875,-3.144,0.84725,0.9976187231372549,2.138501152687279
11,5,4,199,0.9976,0.0024,0.30290000000000017,-2.6812,-2.3783,0.9976,0.999728867671192,1.0000000002268503
11,5,4,200,0.9813,0.01865,0.2184999999999997,-3.1029999999999998,-2.8845,0.9813,0.9986819255559137,1.000006733896329
11,5,4,202,0.9965,0.0035,0.06590000000000007,-2.6804,-2.6145,0.9965,0.9999139494105358,1.3386010382699725
11,5,4,203,0.9998,0.0001,0.36560000000000015,-3.3236000000000003,-2.958,0.9998,0.9999582952220483,1.0000000000000033
11,5,4,206,0.99985,5e-05,0.2052000000000005,-3.0143000000000004,-2.8091,0.99985,0.9999817237832994,1.000027774247499
11,5,4,207,0.9082,0.09135,0.050200000000000244,-2.4731,-2.4229,0.9082,0.9980768792204117,1.5364449994615585
11,5,4,208,0.99895,0.0006,0.06599999999999984,-3.234,-3.168,0.99895,0.9997324752628324,1.3373884109029148
11,5,4,210,0.9966,0.00335,0.06199999999999939,-2.7291999999999996,-2.6672000000000002,0.9966,0.9999085995896233,1.659067676089886
11,5,4,211,0.90655,0.09335,0.07940000000000014,-2.4964,-2.417,0.90655,0.9970170685787533,1.2081007751860346
11,5,4,212,0.7094,0.24565,0.023299999999999876,-3.2491000000000003,-3.2258000000000004,0.0031,0.9819221892216307,3.260112963079541
11,5,4,215,0.9974,0.0026,0.037900000000000045,-2.1995,-2.1616,0.9974,0.999955198908843,1.6988739653672602
11,5,4,216,0.9919,0.00805,0.02519999999999989,-2.7439999999999998,-2.7188,0.9919,0.9999141454081633,1.8965487784755048
11,5,4,218,0.99995,5e-05,0.10599999999999987,-2.9179,-2.8119,0.99995,0.9999971743377086,1.0617904374601648
11,5,4,219,0.9998,0.0002,0.043500000000000316,-3.4640999999999997,-3.4205999999999994,0.9998,0.9999683323229699,1.6237626326130645
11,5,4,222,0.97685,0.0147,0.028000000000000025,-2.4238,-2.3958,0.97685,0.9985926540968727,1.8474954265694046
11,5,4,223,0.99975,0.00025,0.29769999999999985,-3.3518,-3.0541,0.99975,0.9999512724506234,1.000000000250923
11,5,4,224,0.9922,0.0073,0.012800000000000367,-3.1375,-3.1247,0.0073,0.9958564111553783,1.959957046985967
11,5,4,226,0.99555,0.00345,0.10040000000000004,-3.0761,-2.9757,0.99555,0.9997257225057702,1.08207168905233
11,5,4,227,0.7213,0.2779,0.0530999999999997,-4.1873,-4.1342,0.2779,0.9907008418312516,1.4949505063069233
11,5,4,228,1.0,0.0,0.14939999999999953,-3.0058,-2.8564000000000003,1.0,1.0,1.0038205174928234
11,5,4,229,0.98775,0.01185,0.04980000000000029,-3.1956,-3.1458,0.98775,0.9997398422831394,1.5386990034659076
11,5,4,232,0.9966,0.00335,0.09880000000000022,-3.2379000000000002,-3.1391,0.9966,0.9998913771271503,1.088218000705267
11,5,4,234,0.9998,0.0001,0.31979999999999986,-3.3571,-3.0373,0.9998,0.9999672395817818,1.0000000000083413
11,5,4,236,0.95715,0.04265,0.16819999999999968,-2.4261999999999997,-2.258,0.95715,0.9952556446294616,1.0008616265318258
11,5,4,237,0.99985,5e-05,0.13849999999999962,-2.7451,-2.6066000000000003,0.99985,0.9999681650941677,1.0086152073633996
11,5,4,238,0.9997,0.0002,0.23430000000000017,-3.2289000000000003,-2.9946,0.9997,0.9999170584409551,1.0000011304738894
11,5,4,239,0.9998,0.00015,0.3123,-3.3849,-3.0726,0.9998,0.999974692014535,1.0000000000272136
11,5,4,240,0.9004,0.0514,0.16449999999999987,-1.9356,-1.7711000000000001,0.9004,0.9800944745815253,1.0011712790523597
11,5,4,241,0.8719,0.12615,0.22270000000000012,-3.565,-3.3423,0.8719,0.9919820687237028,1.0000067190800146
11,5,4,242,0.99995,5e-05,0.4136999999999995,-3.3247,-2.9110000000000005,0.99995,0.9999936761211539,1.0
11,5,4,243,0.99135,0.0069,0.45870000000000033,-3.9063,-3.4475999999999996,0.99135,0.9983297122596831,1.0
11,5,4,244,0.8892,0.10985,0.06189999999999962,-2.5245999999999995,-2.4627,0.8892,0.9971659589637963,1.3845346206674543
11,5,4,245,0.86505,0.13485,0.01670000000000016,-2.3365,-2.3198,0.86505,0.9990296447678151,1.9366476010303577
11,5,4,246,0.8972,0.05345,0.035600000000000076,-3.0486,-3.013,0.0449,0.9869078462244966,2.109972848697465
11,5,4,248,0.9873,0.0126,0.021899999999999586,-2.5115,-2.4896000000000003,0.0126,0.9913812781206451,1.8886977213856286
11,5,4,250,0.9785,0.0115,0.08020000000000005,-2.0898,-2.0096,0.9785,0.9977775098095512,1.2010204319276347
11,5,4,251,0.9756,0.01995,0.06769999999999987,-2.339,-2.2713,0.9756,0.9991359747755452,1.5764796148951032
11,5,4,252,0.5278,0.4429,0.029199999999999893,-1.9245,-1.8953000000000002,0.01605,0.968964634970122,2.2067251279555946
11,5,4,253,0.99985,5e-05,0.009000000000000341,-2.9538,-2.9448,0.99985,0.9999974050375787,2.7712027582725827
11,5,4,254,0.99325,0.00355,0.13239999999999963,-3.5646999999999998,-3.4323,0.99325,0.9994904928886023,1.0126201362085863
11,5,4,257,0.9915,0.0077,0.05529999999999946,-3.9460999999999995,-3.8908,0.9915,0.9998163883327842,1.631313262567956
11,5,4,259,0.99345,0.00585,0.19589999999999996,-3.1239,-2.928,0.99345,0.9994381910432473,1.000069655355091
11,5,4,260,0.99985,0.0001,0.25189999999999957,-2.9297999999999997,-2.6779,0.99985,0.9999772680729059,1.0000001503305938
11,5,4,261,1.0,0.0,0.40390000000000015,-3.2108,-2.8068999999999997,1.0,1.0,1.0
11,5,4,262,0.50585,0.3702,0.09210000000000029,-2.9035,-2.8114,0.50585,0.9806221835715514,1.1213892749523808
11,5,4,263,0.78855,0.211,0.04190000000000005,-1.9427,-1.9008,0.211,0.9829615251968908,1.683120922051207
11,5,4,265,0.9988,0.001,0.058699999999999974,-3.5394,-3.4807,0.9988,0.9999621517771375,1.4233901741266255
11,5,4,266,0.871,0.12335,0.03049999999999997,-1.9939,-1.9634,0.12335,0.9857250288379559,1.7929199733602312
11,5,4,268,0.99925,0.0006,0.29390000000000027,-2.6385,-2.3446,0.99925,0.9999093386393786,1.0000000004429426
11,5,4,269,0.51455,0.4436,0.0006999999999999229,-1.9183999999999999,-1.9177,0.03445,0.997405728732277,2.99398480579171
11,5,4,273,0.7401,0.225,0.06399999999999961,-3.5928999999999998,-3.5289,0.225,0.974630379359292,1.3896513475802632
11,5,4,274,0.9993,0.0004,0.1075999999999997,-2.4957,-2.3881,0.9993,0.9999187642745522,1.057640734213416
11,5,4,275,0.94545,0.0537,0.017499999999999627,-2.0077,-1.9902000000000002,0.0537,0.991691677043383,2.870449437102006
11,5,4,276,0.99995,5e-05,0.23640000000000017,-3.2561,-3.0197,0.99995,0.9999963698903596,1.0000009039724467
11,5,4,277,0.99515,0.00485,0.047800000000000065,-2.727,-2.6792,0.99515,0.9999149871653833,1.606260884541591
11,5,4,278,0.99985,5e-05,0.03500000000000014,-4.0412,-4.0062,0.99985,0.9999787649708007,1.7379671076356527
11,5,4,279,0.99595,0.0038,0.13160000000000016,-3.4636,-3.332,0.99595,0.9998160974130962,1.0133027941462156
11,5,4,280,0.92435,0.07555,0.11109999999999953,-2.4109999999999996,-2.2999,0.92435,0.9964973268353381,1.046015524908358
11,5,4,282,0.99995,5e-05,0.6406000000000001,-3.3636999999999997,-2.7230999999999996,0.99995,0.9999896364122842,1.0
11,5,4,283,0.93015,0.0695,0.052499999999999325,-3.5872999999999995,-3.5348,0.93015,0.9989011889164553,1.5028823943945973
11,5,4,285,0.9994,0.00045,0.2985000000000002,-2.1908000000000003,-1.8923,0.9994,0.9998727725031953,1.0000000002453435
11,5,4,286,0.52245,0.4774,0.020999999999999908,-2.9661,-2.9451,0.52245,0.9966106857489632,1.982151442168957
11,5,4,287,0.84515,0.109,0.009600000000000053,-1.895,-1.8854,0.109,0.9946004907651714,2.5698863180836145
11,5,4,289,0.9997,0.00015,0.011400000000000077,-3.3154000000000003,-3.3040000000000003,0.00015,0.9965431848344093,1.9715839170799685
11,5,4,290,0.9991,0.0004,0.0055000000000005045,-3.2468000000000004,-3.2413,0.0004,0.9982095509424662,1.992483113217369
11,5,4,293,0.7146,0.28535,0.10210000000000052,-2.8437,-2.7415999999999996,0.7146,0.9890606410662166,1.1259446635466812
11,5,4,294,0.6716,0.3279,0.009700000000000042,-3.3294,-3.3197,0.6716,0.998967627800805,2.1204534015689758
11,5,4,295,1.0,0.0,0.09499999999999975,-2.5294,-2.4344,1.0,1.0,1.1689233466937514
11,5,4,298,0.9264,0.0707,0.039300000000000335,-3.4091,-3.3697999999999997,0.0707,0.9868916458889444,2.6140061900237264
11,5,4,299,0.99825,0.0007,0.24160000000000004,-3.1329000000000002,-2.8913,0.99825,0.9997911934629257,1.000000475264621
11,5,4,303,0.9996,0.0002,0.3721000000000001,-3.1232,-2.7511,0.9996,0.9999400294569671,1.000000000000001
11,5,4,305,0.9975,0.0017,0.10910000000000064,-3.4361000000000006,-3.327,0.9975,0.9995752248188354,1.051358381757602
11,5,4,307,0.9385,0.0419,0.07459999999999978,-2.886,-2.8114000000000003,0.9385,0.9976446673596674,1.2498846520371014
11,5,4,308,0.8809,0.1108,0.07100000000000017,-2.0564,-1.9853999999999998,0.8809,0.992867798093756,1.302471543297574
11,5,4,310,0.9958,0.00415,0.34640000000000004,-2.9195,-2.5731,0.9958,0.999496266483987,1.0000000000001523
11,5,4,312,0.9979,0.002,0.03360000000000074,-2.5860000000000003,-2.5523999999999996,0.9979,0.9999668252126835,1.756923088655835
11,5,4,315,0.9637,0.0335,0.027000000000000135,-3.3242000000000003,-3.2972,0.0335,0.9920543228445942,1.8412417855630183
11,5,4,316,0.68635,0.31365,0.02519999999999989,-3.2504,-3.2252,0.31365,0.9946788026089097,2.076171402159733
11,5,4,317,1.0,0.0,0.07819999999999983,-3.4227999999999996,-3.3446,1.0,0.9999999999999999,1.2175494594355478
11,5,4,319,0.9936,0.00575,0.05069999999999997,-1.5382999999999998,-1.4875999999999998,0.9936,0.9996705779106808,1.535034610731056
11,5,4,320,0.99755,0.0019,0.022699999999999942,-2.7155,-2.6928,0.0019,0.9916360486098326,1.9016704119890537
11,5,4,322,0.99835,0.00155,0.1001000000000003,-3.3421000000000003,-3.242,0.99835,0.9998415217976722,1.082142571567387
11,5,4,325,1.0,0.0,0.5383999999999998,-3.1666,-2.6282,1.0,1.0,1.0
11,5,4,326,0.9982,0.0008,0.11720000000000041,-4.1582,-4.0409999999999995,0.9982,0.9997489875426867,1.0325249909124954
11,5,4,331,0.93135,0.05945,0.0022999999999999687,-2.6088,-2.6065,0.0068,0.9963824191199021,2.067142239176108
11,5,4,332,0.869,0.10045,0.1448999999999998,-2.8407,-2.6958,0.869,0.9852528531699933,1.0053159108354053
11,5,4,333,1.0,0.0,0.19810000000000016,-2.2678000000000003,-2.0697,1.0,1.0,1.0000560893877124
11,5,4,337,0.9998,0.00015,0.07849999999999957,-2.8192999999999997,-2.7408,0.9998,0.9999912868442521,1.2150135101467558
11,5,4,339,0.94685,0.04855,0.14000000000000012,-2.8087,-2.6687,0.94685,0.9967836792822304,1.0075301286844238
11,5,4,341,0.66375,0.33615,0.05580000000000007,-3.8677,-3.8119,0.33615,0.990406478010187,1.4599499321808556
11,5,4,344,0.81475,0.0909,0.011200000000000099,-2.3218,-2.3106,0.03225,0.9865534843655787,1.999040919348957
11,5,4,346,1.0,0.0,0.24400000000000022,-2.6907,-2.4467,1.0,1.0,1.0000003553692374
11,5,4,349,0.9995,0.0003,0.1025999999999998,-2.8705,-2.7679,0.9995,0.9999611147883645,1.0753011895329714
11,5,4,350,0.94595,0.0537,0.05580000000000007,-2.5884,-2.5326,0.94595,0.9975570352341214,1.5129752237178138
11,5,4,351,0.3418,0.13945,0.03970000000000007,-1.0834,-1.0436999999999999,0.07395,0.9352119992615842,4.402318037521155
11,5,4,352,0.93045,0.04315,0.0047000000000001485,-1.9896000000000003,-1.9849,0.04315,0.9968409177724166,2.585934627067924
11,5,4,354,0.9838,0.0155,0.14239999999999986,-2.1202,-1.9778000000000002,0.9838,0.9988866757853034,1.0066364210548675
11,5,4,356,0.99835,0.0013,0.21090000000000053,-2.8135000000000003,-2.6026,0.99835,0.9998177714590368,1.0000151974323628
11,5,4,358,1.0,0.0,0.17759999999999998,-2.3417,-2.1641,1.0,1.0,1.0003829961370785
11,5,4,360,0.51885,0.24995,0.0013000000000000789,-2.4769,-2.4756,0.51885,0.9896006156889661,2.582296808795557
11,5,4,361,0.99805,0.00195,0.13819999999999988,-2.7012,-2.563,0.99805,0.9999002332296757,1.0170647835367608
11,5,4,364,1.0,0.0,0.01949999999999985,-3.2622,-3.2427,1.0,1.0,2.4101785725745883
11,5,4,365,0.99985,0.0001,0.18990000000000018,-3.2343000000000006,-3.0444000000000004,0.99985,0.9999854512568407,1.000124031484496
