n_nodos,atoms_w,atoms_l,seed,p_0,p_1,e_gap,e_0,e_1,succ,ar,hp
21,6,6,23,0.9977,0.0011,0.1413000000000002,-5.995,-5.8537,0.9977,0.9998783686405337,1.006901644253664
21,6,6,24,0.5219,0.4761,0.07050000000000001,-5.1062,-5.0357,0.4761,0.9925369922838901,1.2905386460963206
21,6,6,25,0.9189,0.0678,0.12959999999999994,-5.875500000000001,-5.745900000000001,0.9189,0.9935279363458429,1.0151541755915383
21,6,6,31,0.5627,0.4287,0.08190000000000008,-4.7018,-4.6199,0.4287,0.9897085488536305,1.452228421030488
21,6,6,32,0.9237,0.07045,0.14030000000000076,-4.916300000000001,-4.776,0.9237,0.9956083263836624,1.0100955855034077
21,6,6,33,0.4222,0.29605,0.0041999999999999815,-4.2466,-4.2424,0.4222,0.992166010455423,2.3843751018589563
21,6,6,37,0.95705,0.0425,0.10810000000000031,-5.5175,-5.4094,0.95705,0.999105751699139,1.075156534737817
21,6,6,38,0.54475,0.44475,0.09039999999999981,-5.0348999999999995,-4.9445,0.54475,0.991259639714791,1.1304665045840623
21,6,6,39,0.99395,0.00305,0.11270000000000024,-5.0646,-4.9519,0.99395,0.9998372309757927,1.078911490518747
21,6,6,40,0.9982,0.0009,0.1590000000000007,-5.2498000000000005,-5.0908,0.9982,0.9997667834965142,1.0019810476327915
21,6,6,41,0.9987,0.00115,0.17199999999999882,-6.4487,-6.276700000000001,0.9987,0.9999526423930405,1.0006292355612534
21,6,6,42,0.93625,0.0636,0.0732999999999997,-4.9253,-4.852,0.93625,0.9979432795971819,1.2914576266813018
21,6,6,43,0.8453,0.11535,0.02970000000000006,-4.7286,-4.6989,0.8453,0.9989016907752822,3.1441143509394993
21,6,6,44,0.94885,0.03955,0.05379999999999985,-5.389099999999999,-5.335299999999999,0.94885,0.9991178415690932,1.6702323786905255
21,6,6,47,0.9326,0.0672,0.1499000000000006,-5.633100000000001,-5.4832,0.9326,0.9982028226021196,1.0036883777591235
21,6,6,48,0.99765,0.00185,0.05569999999999897,-6.1491,-6.093400000000001,0.99765,0.9998551966954513,1.4612320346068037
21,6,6,49,0.50635,0.4047,0.04970000000000052,-5.6006,-5.5508999999999995,0.4047,0.9924362987894152,1.5562063570825273
21,6,6,50,0.6934,0.19085,0.0037999999999991374,-5.167999999999999,-5.1642,0.6934,0.9974434268575856,5.331480705861923
21,6,6,56,0.9225,0.02395,0.01440000000000019,-6.0479,-6.0335,0.9225,0.9981180798293623,1.9510687675569809
21,6,6,58,0.99915,0.00055,0.1860999999999997,-5.6193,-5.4332,0.99915,0.9999661488085704,1.000334084018125
21,6,6,59,0.88675,0.09885,0.049100000000000144,-5.2501,-5.201,0.88675,0.9986760795032475,1.9583856277466878
21,6,6,60,0.75795,0.14015,0.07399999999999984,-6.504,-6.43,0.75795,0.9948800476629766,1.2576552322131065
21,6,6,61,0.86885,0.11415,0.03330000000000055,-5.2347,-5.2014,0.00075,0.9913993132366705,1.8193451319878136
21,6,6,62,0.9933,0.0043,0.13830000000000098,-5.187200000000001,-5.0489,0.9933,0.9997726692628007,1.0106273862933888
21,6,6,67,0.5262,0.367,0.013400000000000745,-5.3658,-5.352399999999999,0.367,0.9925757016661073,1.9562004974178626
21,6,6,68,0.99605,0.0027,0.2904,-5.7228,-5.4324,0.99605,0.9995776097364925,1.0000000007321754
21,6,6,70,0.8537,0.1435,0.034099999999999575,-4.4498999999999995,-4.4158,0.1435,0.993316531832176,2.107191396384227
21,6,6,71,0.52565,0.27985,0.038000000000000256,-4.9634,-4.9254,0.1857,0.9915282941129065,2.3325163483380704
21,6,6,72,0.76045,0.219,0.020800000000001262,-5.587700000000001,-5.5668999999999995,0.76045,0.9987219303112191,2.1404938646721154
21,6,6,75,0.933,0.0651,0.06289999999999996,-6.686,-6.6231,0.933,0.9992107298833383,1.4514816969059428
21,6,6,77,0.76825,0.2291,0.056199999999999584,-5.9744,-5.918200000000001,0.76825,0.99600910719068,1.5519564054872967
21,6,6,79,0.9285,0.05925,0.09410000000000096,-5.1232,-5.029099999999999,0.9285,0.9944928345565274,1.1830455250187206
21,6,6,82,0.97675,0.0232,0.04440000000000044,-5.3347,-5.290299999999999,0.97675,0.9997999850038428,2.1947446950357063
21,6,6,84,0.99925,0.00035,0.1482000000000001,-5.1112,-4.963,0.99925,0.99989250958679,1.0041764162992817
21,6,6,85,0.94395,0.04765,0.23899999999999988,-5.274,-5.035,0.94395,0.9971304465301479,1.0000007113342673
21,6,6,87,0.52115,0.2575,0.15620000000000012,-4.891,-4.7348,0.52115,0.9790085933346964,1.0025080306002545
21,6,6,90,0.56965,0.4301,0.024399999999999977,-5.37,-5.3456,0.4301,0.9905894040968343,2.0539403330616555
21,6,6,91,0.98315,0.0125,0.37729999999999997,-5.2085,-4.8312,0.98315,0.9981830939809927,1.0000000000000004
21,6,6,93,0.80345,0.1371,0.08880000000000088,-4.9358,-4.8469999999999995,0.80345,0.9947445652173912,1.4022767440734445
21,6,6,94,0.59885,0.39785,0.04050000000000065,-4.8745,-4.834,0.39785,0.9927159718945534,2.086636740467309
21,6,6,95,0.99525,0.0014,0.12579999999999947,-4.0687,-3.9429000000000003,0.99525,0.9995385565414013,1.0251132818410145
21,6,6,97,0.99585,0.0024,0.09480000000000022,-4.4562,-4.3614,0.99585,0.9998547787352452,1.1301999649022048
21,6,6,98,0.63875,0.2264,0.031800000000000495,-4.9523,-4.9205,0.0308,0.9838603396401673,2.665411296716812
21,6,6,100,0.82225,0.17765,0.020400000000000418,-4.5128,-4.4924,0.17765,0.9962744271848961,1.9041313276712475
21,6,6,103,0.74735,0.2121,0.02289999999999992,-4.2896,-4.2667,0.74735,0.9977758369078702,2.6449483669728537
21,6,6,106,0.84105,0.1557,0.04600000000000026,-4.6979,-4.6518999999999995,0.84105,0.9983339077034421,1.5954380122905127
21,6,6,108,0.99995,5e-05,0.27619999999999933,-5.931699999999999,-5.6555,0.99995,0.9999956917915604,1.0000000054470815
21,6,6,111,0.9983,0.00145,0.05010000000000048,-5.610100000000001,-5.5600000000000005,0.9983,0.9999588759558654,1.5490753772512569
21,6,6,113,0.71835,0.28115,0.047900000000000276,-3.6071000000000004,-3.5592,0.28115,0.9904249299991682,1.6115374022865867
21,6,6,114,0.67605,0.1316,0.0045000000000001705,-2.8655999999999997,-2.8610999999999995,0.67605,0.9959028964265773,8.298356818971964
21,6,6,115,0.99595,0.0028,0.004799999999999471,-5.6113,-5.6065000000000005,0.00115,0.9963628588740575,3.749385061424383
21,6,6,117,0.7811,0.218,0.07749999999999968,-6.356199999999999,-6.2787,0.7811,0.9972615949781315,1.2259130466414379
21,6,6,118,0.99875,0.00075,0.08560000000000123,-6.133900000000001,-6.048299999999999,0.99875,0.9998922300657004,1.160787914047148
21,6,6,119,0.7811,0.1404,0.09529999999999994,-5.8026,-5.7073,0.7811,0.9962756703891359,1.2315865561542811
21,6,6,120,0.7319,0.2622,0.15270000000000028,-5.1898,-5.0371,0.7319,0.9919560474392077,1.003143113299419
21,6,6,123,0.9948,0.0026,0.00280000000000058,-4.1705000000000005,-4.1677,0.0026,0.9993202853374895,3.2270588841095806
21,6,6,124,0.8237,0.09695,0.0389999999999997,-4.9208,-4.8818,0.09695,0.9912171506665584,2.666525443574955
21,6,6,126,0.5549,0.3811,0.057599999999999874,-4.4528,-4.3952,0.3811,0.9835656182626668,1.5005967562224347
21,6,6,127,0.8598,0.09205,0.06709999999999994,-4.4117,-4.3446,0.8598,0.9965936543735975,1.4725709684173383
21,6,6,128,0.62165,0.23315,0.014099999999999113,-4.193899999999999,-4.1798,0.03475,0.9875196070483329,4.053640866813613
21,6,6,129,0.99925,0.0006,0.15669999999999984,-4.1931,-4.0364,0.99925,0.9999634292051228,1.002472857487285
21,6,6,131,0.99055,0.009,0.0832000000000006,-4.6276,-4.5443999999999996,0.99055,0.9996756266747343,1.202513085862256
21,6,6,132,0.5497,0.4273,0.03840000000000021,-4.1176,-4.0792,0.5497,0.967783699242277,1.8884901173942474
21,6,6,135,0.9737,0.00645,0.0027999999999988034,-5.465999999999999,-5.4632000000000005,0.9737,0.9985405095133552,2.0452721931472997
21,6,6,137,0.99835,0.0013,0.012600000000000833,-4.4832,-4.470599999999999,0.99835,0.9999184064953607,1.9613188399624981
21,6,6,138,0.9589,0.03855,0.007100000000000328,-4.541,-4.5339,0.9589,0.9994708203038979,2.7711790415679514
21,6,6,139,0.97515,0.0157,0.05099999999999927,-5.9227,-5.871700000000001,0.97515,0.9994820571698718,1.742800981505718
21,6,6,140,0.9784,0.01795,0.18700000000000117,-5.024100000000001,-4.8370999999999995,0.9784,0.9984192531995782,1.000165962897828
21,6,6,143,0.98335,0.01335,0.0041999999999999815,-4.8967,-4.8925,0.01335,0.9989295045642985,1.9977793136650168
21,6,6,144,0.5295,0.1986,0.013600000000000279,-5.2965,-5.2829,0.5295,0.9904850967620127,2.3820894028637367
21,6,6,145,0.99875,0.00035,0.09990000000000077,-5.2328,-5.132899999999999,0.99875,0.9998468324797433,1.083010078063947
21,6,6,150,0.99645,0.00265,0.07749999999999968,-5.1181,-5.0406,0.99645,0.9998784636876966,1.2337441030123395
21,6,6,151,0.72735,0.267,0.06870000000000065,-6.0074000000000005,-5.9387,0.267,0.9914301203515664,1.5864931817917916
21,6,6,155,0.974,0.0189,0.018800000000000594,-4.8481000000000005,-4.8293,0.974,0.9997798508694127,2.2649557519030363
21,6,6,158,0.9996,0.00015,0.19090000000000007,-6.5861,-6.3952,0.9996,0.9999663996902565,1.0001127948457378
21,6,6,159,0.58565,0.2535,0.06890000000000018,-5.1319,-5.063,0.58565,0.9914947631481519,1.4453020486084358
21,6,6,160,0.99615,0.0032,0.1288999999999998,-6.2066,-6.0777,0.99615,0.999813162601102,1.0158538254669136
21,6,6,163,0.6455,0.23525,0.01980000000000004,-4.7067,-4.6869,0.6455,0.9966060902543182,2.436633884051318
21,6,6,164,0.888,0.06665,0.008099999999999774,-4.7294,-4.7213,0.06665,0.9970952721275425,3.7517240388835007
21,6,6,166,0.8312,0.13755,0.04190000000000005,-4.8187999999999995,-4.7768999999999995,0.13755,0.9916714493234831,2.47681033364157
21,6,6,169,0.5751,0.39625,0.04740000000000055,-5.2215,-5.174099999999999,0.0215,0.9814160107248873,1.7735193876635833
21,6,6,170,0.8102,0.1851,0.062300000000000466,-5.3253,-5.263,0.8102,0.9968347294988076,1.5436089398156116
21,6,6,171,0.74165,0.2546,0.07830000000000048,-5.4877,-5.4094,0.74165,0.9961890054121035,1.2233942396464608
21,6,6,172,0.99735,0.00265,0.15919999999999934,-5.0465,-4.887300000000001,0.99735,0.9998195699990091,1.0017978682594755
21,6,6,174,0.9913,0.0084,0.06679999999999975,-5.2665,-5.1997,0.0084,0.9874027304661541,1.3285953018104384
21,6,6,175,0.9897,0.00765,0.4493999999999998,-5.8789,-5.4295,0.9897,0.9991710260422868,1.0
21,6,6,176,0.845,0.1547,0.04160000000000075,-5.365,-5.3233999999999995,0.845,0.998760898415657,2.2585062640661366
21,6,6,177,0.97965,0.0133,0.1570999999999989,-4.8012999999999995,-4.6442000000000005,0.97965,0.9990812269593651,1.0036457558672736
21,6,6,180,0.9973,0.00255,0.11509999999999998,-5.4732,-5.3581,0.9973,0.9998730651172988,1.036719035885603
21,6,6,181,0.98465,0.01355,0.03619999999999912,-4.9704999999999995,-4.9343,0.98465,0.9997844552861886,1.742651064542414
21,6,6,182,0.99205,0.0069,0.14060000000000006,-5.342099999999999,-5.201499999999999,0.99205,0.999735764961345,1.0072793522761334
21,6,6,184,0.9929,0.00275,0.10599999999999987,-6.1402,-6.0342,0.9929,0.999547845347057,1.0615804728064266
21,6,6,185,0.9741,0.02385,0.08760000000000012,-4.4616,-4.374,0.9741,0.9994257564550831,1.1952992482929365
21,6,6,186,0.96315,0.0317,0.0007999999999990237,-5.153,-5.152200000000001,0.0317,0.9996480690859694,2.5320999689636694
21,6,6,188,0.9852,0.00725,0.10270000000000046,-4.287,-4.1842999999999995,0.9852,0.999128498950315,1.1417528400576087
21,6,6,189,0.9775,0.0223,0.34640000000000004,-5.8284,-5.482,0.9775,0.9982903687118247,1.0000000000001004
21,6,6,190,0.98285,0.01635,0.11370000000000058,-4.100300000000001,-3.9866,0.98285,0.9993462502743702,1.0427976991185333
21,6,6,191,0.53345,0.4658,0.12339999999999929,-5.240399999999999,-5.117,0.4658,0.9775162344477523,1.0224159304116551
21,6,6,192,0.90575,0.086,0.07669999999999888,-5.774699999999999,-5.698,0.90575,0.9957787287651307,1.2424988959892147
21,6,6,193,0.98935,0.006,0.43620000000000037,-6.8017,-6.3655,0.98935,0.9989680050575596,1.0
21,6,6,194,0.5989,0.3989,0.0804999999999998,-5.242,-5.1615,0.5989,0.9938070440671499,1.2441925574742243
21,6,6,195,0.99645,0.0027,0.21980000000000022,-4.7753000000000005,-4.5555,0.99645,0.999674986911817,1.0000058494655002
21,6,6,197,0.9383,0.0519,0.04580000000000073,-3.6173000000000006,-3.5715,0.00315,0.9863364774832057,2.2815614318461943
21,6,6,200,0.9886,0.0053,0.10190000000000055,-4.7761000000000005,-4.6742,0.9886,0.9992707271623291,1.0751966611220665
21,6,6,203,0.8221,0.1553,0.07420000000000027,-4.505,-4.4308,0.1553,0.9803641354051054,1.4219804204329298
21,6,6,205,0.92225,0.0577,0.03279999999999994,-4.9376999999999995,-4.9049,0.0187,0.9904559835550965,2.327522119092485
21,6,6,206,0.89155,0.1059,0.09750000000000014,-4.3631,-4.2656,0.89155,0.9974782471178749,1.097338944080245
21,6,6,207,0.58515,0.31745,0.0022999999999990806,-5.523899999999999,-5.5216,0.09425,0.993143313600898,2.39541837819724
21,6,6,208,0.7368,0.2532,0.07530000000000125,-4.7811,-4.705799999999999,0.7368,0.9951584739913407,1.4019593811120836
21,6,6,210,0.9831,0.00825,0.03849999999999998,-4.8212,-4.7827,0.9831,0.9993483323653861,1.7392878870124568
21,6,6,211,0.7859,0.21155,0.0039000000000006807,-6.0416,-6.037699999999999,0.21155,0.9993741558527541,1.9973990929274974
21,6,6,214,0.9713,0.0264,0.2240000000000002,-4.8235,-4.5995,0.9713,0.9985397667668705,1.0000040857165204
21,6,6,215,0.99615,0.00385,0.07650000000000023,-4.1277,-4.0512,0.99615,0.9999027170094724,1.454250285914796
21,6,6,216,0.793,0.17415,0.0012999999999996348,-5.0325999999999995,-5.0313,0.17415,0.999021080554783,3.872986495528125
21,6,6,219,0.99925,0.0005,0.16959999999999997,-4.9607,-4.7911,0.99925,0.9999606093898036,1.0007668068439435
21,6,6,221,0.9999,0.0001,0.27419999999999956,-6.9522,-6.678000000000001,0.9999,0.9999892019792295,1.0000000071681912
21,6,6,222,0.9931,0.0058,0.1418999999999997,-4.1193,-3.9774000000000003,0.9931,0.9995814009661836,1.0106003561251182
21,6,6,224,0.24075,0.21445,0.006899999999999906,-3.7459000000000002,-3.7390000000000003,0.0816,0.9833536987105901,5.769098338505232
21,6,6,229,0.99955,0.0002,0.049100000000000144,-5.9105,-5.8614,0.99955,0.9999764351577703,1.551146715007252
21,6,6,231,0.897,0.07675,0.18229999999999968,-6.3381,-6.1558,0.897,0.996187744750004,1.0002588782048678
21,6,6,234,0.7794,0.0761,0.004000000000000448,-5.054,-5.05,0.0761,0.995648679263949,3.0093163619225263
21,6,6,235,0.6623,0.33765,0.1064999999999996,-4.9062,-4.7997000000000005,0.6623,0.9926623506991156,1.0590659728107092
21,6,6,236,0.99935,0.00025,0.12570000000000014,-5.2053,-5.0796,0.99935,0.9999631731120204,1.0227964627913297
21,6,6,237,0.99825,0.0015,0.16410000000000036,-4.146100000000001,-3.982,0.99825,0.9999255227804442,1.0020687810355025
21,6,6,238,0.89415,0.10585,0.02200000000000024,-4.9636000000000005,-4.9416,0.89415,0.9995308445483116,1.9762926640996519
21,6,6,240,0.54565,0.27005,0.02039999999999953,-4.425,-4.4046,0.54565,0.9940420259887005,5.278029822875797
21,6,6,241,0.9759,0.02385,0.08150000000000013,-5.2849,-5.2034,0.9759,0.9996076046850463,1.2594231425970774
21,6,6,243,0.72925,0.2664,0.0721999999999996,-4.2172,-4.1450000000000005,0.2664,0.987350385326757,1.3574310466387194
21,6,6,244,0.5926,0.35885,0.07670000000000066,-5.440900000000001,-5.3642,0.35885,0.9897073416162765,1.4325720158854467
21,6,6,245,0.53285,0.46595,0.09310000000000018,-4.0234000000000005,-3.9303000000000003,0.46595,0.987594969428841,1.171929312354542
21,6,6,246,0.71565,0.28425,0.053300000000000125,-5.1625,-5.1091999999999995,0.28425,0.9925991021791767,1.4923303250124904
21,6,6,247,0.9951,0.0049,0.06260000000000066,-5.5235,-5.4609,0.9951,0.999857617452702,1.4031132669448
21,6,6,248,0.8582,0.13915,0.03500000000000014,-5.3214,-5.2863999999999995,0.13915,0.9928446198368849,2.845684181613553
21,6,6,249,0.42595,0.2242,0.14210000000000012,-4.9465,-4.8044,0.42595,0.9639206246841201,1.006496398357457
21,6,6,250,0.96365,0.0235,0.1532,-4.964099999999999,-4.810899999999999,0.96365,0.9981884802884713,1.0028678284816241
21,6,6,253,0.8586,0.1335,0.037499999999999645,-4.9578999999999995,-4.9204,0.1335,0.9932354605780673,1.7278328989840759
21,6,6,254,0.7567,0.12645,0.03929999999999989,-4.5111,-4.4718,0.0016,0.9816597537186051,2.268889428849662
21,6,6,256,0.9045,0.04355,0.0387000000000004,-6.42,-6.3812999999999995,0.9045,0.998097929127726,1.6920213437839968
21,6,6,258,0.99605,0.00195,0.017400000000000304,-5.1411999999999995,-5.123799999999999,0.0001,0.9965909758422159,2.9860104923824444
21,6,6,260,0.96615,0.0175,0.06750000000000078,-4.612,-4.544499999999999,0.96615,0.9972439852558544,1.3245490686496406
21,6,6,262,0.991,0.0063,0.10990000000000055,-6.1067,-5.9967999999999995,0.991,0.9991272790541537,1.049171607685212
21,6,6,263,0.57255,0.33825,0.051899999999999835,-4.4566,-4.4047,0.57255,0.9921588711125072,2.942700877191306
21,6,6,264,0.89575,0.0972,0.08030000000000026,-4.2041,-4.1238,0.89575,0.9977448895126184,1.202126969783981
21,6,6,265,0.9488,0.05095,0.09149999999999991,-4.8781,-4.7866,0.9488,0.9990144666980997,1.1239021811056287
21,6,6,267,0.91685,0.07755,0.013799999999999812,-5.342899999999999,-5.3290999999999995,0.00305,0.9929729828370362,1.9842424445643194
21,6,6,268,0.95905,0.03655,0.09700000000000042,-5.084700000000001,-4.9877,0.95905,0.9984362509095914,1.1920208201883993
21,6,6,269,0.99945,0.00045,0.16460000000000008,-4.7995,-4.6349,0.99945,0.9999704823419105,1.0011677912962316
21,6,6,271,0.3859,0.2608,0.051599999999999646,-4.965199999999999,-4.9136,0.2608,0.9851520099895268,1.753758740440183
21,6,6,272,0.78645,0.2134,0.07069999999999999,-3.9256999999999995,-3.8549999999999995,0.78645,0.9961412499681587,1.287429628426018
21,6,6,273,0.8183,0.1374,0.01809999999999956,-5.462,-5.4439,0.0057,0.9880620038447454,2.660654619160622
21,6,6,274,0.55355,0.19485,0.03089999999999904,-4.7386,-4.707700000000001,0.00045,0.9844824716160896,2.4944428929212017
21,6,6,276,0.933,0.06135,0.015399999999999636,-4.57,-4.554600000000001,0.933,0.9996375207877464,2.6672376372796456
21,6,6,277,0.5441,0.38495,0.07059999999999977,-5.4446,-5.3740000000000006,0.5441,0.9925174539911106,1.4872704314762746
21,6,6,278,0.97595,0.024,0.04079999999999995,-4.9247,-4.8839,0.97595,0.9996594229090098,2.0041804435455632
21,6,6,279,0.99915,0.00035,0.11080000000000023,-5.6677,-5.5569,0.99915,0.9999439543377383,1.0467859939066693
21,6,6,280,0.7796,0.2204,0.07209999999999983,-5.2511,-5.179,0.2204,0.9867124602464244,1.410613331320134
21,6,6,281,0.7445,0.2551,0.027099999999999902,-5.7749,-5.7478,0.0,0.991624988311486,2.298981860807554
21,6,6,282,0.99465,0.00525,0.0918000000000001,-4.9195,-4.8277,0.99465,0.9998897804654944,1.1222812825859345
21,6,6,283,0.99955,0.00035,0.27390000000000025,-5.3656,-5.0916999999999994,0.99955,0.9999756215521098,1.0000000118441876
21,6,6,285,0.608,0.21255,0.07209999999999894,-4.911199999999999,-4.8391,0.608,0.9916587025574198,1.2976497333192976
21,6,6,286,0.99555,0.002,0.06899999999999995,-4.7182,-4.6492,0.99555,0.9997847304056631,1.3068731636738087
21,6,6,287,0.9517,0.03845,0.019300000000000317,-4.5476,-4.5283,0.03845,0.9957835572609726,2.506942196756152
21,6,6,288,0.9654,0.02945,0.15629999999999988,-4.8169,-4.6606000000000005,0.9654,0.9986906163715253,1.002257656851078
21,6,6,289,0.85205,0.13925,0.03750000000000053,-4.6699,-4.6324,0.13925,0.992238704254909,1.7041513329225177
21,6,6,292,0.67735,0.1996,0.00709999999999944,-5.188599999999999,-5.1815,0.00035,0.9767923746289943,2.289104424258709
21,6,6,293,0.3877,0.23575,0.03900000000000059,-6.1513,-6.112299999999999,0.20995,0.9877228862191731,2.596721412892364
21,6,6,295,0.48075,0.40445,0.03370000000000051,-5.1473,-5.1136,0.40445,0.9928988955374664,2.4473803256396294
21,6,6,296,0.9842,0.0121,0.005799999999999805,-4.9817,-4.9759,0.9842,0.9998153973543167,3.435207760858131
21,6,6,297,0.9998,0.0001,0.28469999999999995,-5.6098,-5.3251,0.9998,0.999985663481764,1.0000000021314648
21,6,6,299,0.9993,0.0002,0.0920999999999994,-6.8637999999999995,-6.7717,0.9993,0.9999501150965939,1.1205400000394352
21,6,6,300,0.91845,0.08155,0.027499999999999858,-5.1245,-5.097,0.91845,0.9995623719387258,1.82816321569104
21,6,6,302,0.9504,0.0493,0.1341000000000001,-5.1836,-5.0495,0.9504,0.9986993006790646,1.0114172309456715
21,6,6,303,0.9944,0.00285,0.11859999999999982,-5.2545,-5.1359,0.9944,0.9996909801122847,1.0299656026202193
21,6,6,304,0.6504,0.2829,0.050499999999999545,-4.957,-4.9065,0.6504,0.9963128716965908,1.9602235026366177
21,6,6,306,0.87015,0.0781,0.09689999999999976,-5.1648,-5.0679,0.87015,0.9962027551889716,1.1198764605992926
21,6,6,307,0.9992,0.0008,0.2847999999999997,-5.5243,-5.2395000000000005,0.9992,0.999953442065058,1.0000000016414123
21,6,6,309,0.99755,0.00125,0.06170000000000009,-6.7137,-6.652,0.001,0.9907832499218017,1.390826103964928
21,6,6,310,0.90065,0.09575,0.006000000000000227,-5.8765,-5.8705,0.90065,0.9997368008168126,1.9911263433959745
21,6,6,311,0.99765,0.0015,0.08819999999999961,-5.4903,-5.402100000000001,0.99765,0.99985642496767,1.1437907048013407
21,6,6,315,0.98705,0.0108,0.0005000000000006111,-5.3856,-5.3850999999999996,0.0108,0.9997304292929291,1.9999377494986255
21,6,6,316,0.98955,0.00435,0.13629999999999942,-5.7474,-5.6111,0.98955,0.9996903878275392,1.013009428538024
21,6,6,318,0.9045,0.08,0.004100000000000215,-3.7809000000000004,-3.7768,0.0143,0.998831471342802,4.7734263832913015
21,6,6,319,0.96545,0.0324,0.029499999999999638,-6.934799999999999,-6.9052999999999995,0.0324,0.9957699090096327,1.8968994450241272
21,6,6,320,0.92465,0.07505,0.05579999999999963,-4.9289,-4.8731,0.92465,0.9991377427012113,1.4599720879695304
21,6,6,321,0.71085,0.1164,0.006800000000000139,-5.4072000000000005,-5.4004,0.0144,0.9921678918848942,2.6312803574385706
21,6,6,323,0.983,0.01685,0.002600000000001046,-4.4007000000000005,-4.3980999999999995,0.01685,0.9994060115436179,2.024201905313459
21,6,6,324,0.9946,0.00515,0.05310000000000059,-5.689,-5.6358999999999995,0.9946,0.9998759553524345,1.5090931539967631
21,6,6,325,0.9791,0.0209,0.10550000000000015,-5.267899999999999,-5.162399999999999,0.9791,0.9994278972645646,1.0680169477384267
21,6,6,328,0.73625,0.22035,0.039699999999999847,-5.5038,-5.4641,0.0,0.9812436353065156,2.5213273880066285
21,6,6,329,0.9985,0.001,0.18339999999999979,-5.8402,-5.6568000000000005,0.9985,0.999922317728845,1.0002273705962013
21,6,6,330,0.6736,0.15485,0.010100000000000442,-4.1641,-4.154,0.15485,0.9933491943036911,3.4770645493502297
21,6,6,331,0.8709,0.1285,0.025900000000000034,-5.3026,-5.2767,0.8709,0.9993001348395129,1.8459283312558323
21,6,6,332,0.99575,0.00235,0.10749999999999993,-4.7044,-4.5969,0.99575,0.9997117273191054,1.0577923210640676
21,6,6,334,0.99905,0.0007,0.15909999999999958,-4.3591,-4.2,0.99905,0.9999375295359133,1.0018173221982807
21,6,6,335,0.81565,0.1765,0.06020000000000003,-4.7102,-4.65,0.81565,0.9973361216084243,1.4049699547099306
21,6,6,336,0.94655,0.0263,0.007500000000001172,-4.905600000000001,-4.8980999999999995,0.94655,0.9994963205316372,2.5278585202357795
21,6,6,337,0.91935,0.0783,0.16219999999999946,-5.3717,-5.2095,0.91935,0.9971484446264686,1.0019039995524053
21,6,6,339,1.0,0.0,0.1681999999999988,-5.076499999999999,-4.9083000000000006,1.0,1.0,1.00090946730136
21,6,6,342,0.99875,0.00035,0.03489999999999949,-5.697799999999999,-5.6629,0.99875,0.9998754335006492,1.7380063862343293
21,6,6,343,0.9584,0.01765,0.049300000000000566,-4.8216,-4.7722999999999995,0.9584,0.997900892857143,1.5559678591023383
21,6,6,349,0.77525,0.0656,0.16460000000000008,-5.9372,-5.7726,0.77525,0.9865081225156638,1.0011617079743063
