n_nodos,atoms_w,atoms_l,seed,p_0,p_1,e_gap,e_0,e_1,succ,ar,hp
9,4,4,1,1.0,0.0,0.07720000000000038,-2.2947,-2.2175,1.0,1.0,1.2945531291529357
9,4,4,2,0.97065,0.01845,0.3098000000000001,-1.8773,-1.5675,0.97065,0.9950728333244552,1.000000000053741
9,4,4,4,0.66595,0.33155,0.03169999999999984,-2.3192,-2.2875,0.33155,0.9906673486547087,1.778373796900101
9,4,4,5,0.9991,0.00065,0.3916000000000004,-2.5635000000000003,-2.1719,0.9991,0.9998178564462646,1.0
9,4,4,7,0.99995,5e-05,0.32430000000000003,-2.4149000000000003,-2.0906000000000002,0.99995,0.9999928361422833,1.0000000000041556
9,4,4,9,0.99195,0.0078,0.16679999999999984,-2.5886,-2.4218,0.99195,0.9994750772618404,1.000970810744468
9,4,4,11,0.92385,0.07195,0.10820000000000007,-2.6018999999999997,-2.4936999999999996,0.92385,0.9966449248626005,1.0801874096335407
9,4,4,12,0.99775,0.00225,0.21609999999999996,-2.7123,-2.4962,0.99775,0.9998085388784428,1.000010431268538
9,4,4,14,0.99995,5e-05,0.14639999999999986,-2.639,-2.4926,0.99995,0.9999972262220539,1.0047669917554576
9,4,4,15,0.72845,0.2681,0.046699999999999964,-1.7718,-1.7251,0.2681,0.9803188903939496,1.5805019628585533
9,4,4,16,1.0,0.0,0.3494999999999999,-2.1233999999999997,-1.7738999999999998,1.0,1.0,1.0000000000000586
9,4,4,18,0.75225,0.2476,0.00649999999999995,-1.9385999999999999,-1.9321,0.2476,0.9974715026307643,2.1857516149752083
9,4,4,19,0.99995,5e-05,0.09010000000000051,-2.2171000000000003,-2.127,0.99995,0.9999879865590184,1.1320094815396995
9,4,4,20,0.99985,0.0001,0.06440000000000001,-2.6237999999999997,-2.5593999999999997,0.99985,0.9999663655766445,1.3554120575057773
9,4,4,22,1.0,0.0,0.3131999999999999,-2.1134,-1.8002,1.0,1.0,1.0000000000240625
9,4,4,23,0.9669,0.0331,0.13960000000000017,-2.5518,-2.4122,0.9669,0.9981892154557568,1.007958616494545
9,4,4,24,0.92305,0.0769,0.11499999999999977,-2.2748999999999997,-2.1599,0.92305,0.996109549870324,1.0457621181659675
9,4,4,25,0.99975,0.00025,0.18769999999999953,-2.3087,-2.1210000000000004,0.99975,0.9999796747087105,1.0001527137685136
9,4,4,27,1.0,0.0,0.35699999999999976,-2.0856999999999997,-1.7287,1.0,1.0,1.0000000000000155
9,4,4,28,0.8157,0.18375,0.028799999999999937,-2.852,-2.8232,0.18375,0.9915832205469846,1.8131108252034038
9,4,4,29,0.7554,0.24295,0.03510000000000035,-2.1541,-2.1189999999999998,0.7554,0.9937131261315632,2.3629633625202806
9,4,4,32,0.9996,0.0004,0.22110000000000007,-1.7761,-1.555,0.9996,0.9999502055064468,1.0000050633824147
