n_nodos,atoms_w,atoms_l,seed,p_0,p_1,e_gap,e_0,e_1,succ,ar,hp
19,6,5,44,0.9992,0.0005,0.16890000000000072,-5.6873000000000005,-5.5184,0.9992,0.999892989643592,1.0011299867060255
19,6,5,45,0.98715,0.0108,0.31010000000000026,-4.6233,-4.3132,0.98715,0.9986776620595681,1.0000000000382925
19,6,5,46,0.83865,0.15015,0.03600000000000003,-3.4401,-3.4041,0.15015,0.990527776808814,2.6993930838517604
19,6,5,47,0.9221,0.04425,0.07029999999999959,-5.1815999999999995,-5.1113,0.9221,0.9979364983788791,1.2987805103131762
19,6,5,48,0.8832,0.1063,0.13210000000000033,-3.9051,-3.7729999999999997,0.8832,0.9958742106476146,1.0135068585340505
19,6,5,49,0.50835,0.48,0.024099999999999788,-5.0138,-4.9897,0.00335,0.9813474949140372,2.0070558330764587
19,6,5,50,0.6907,0.12975,0.01750000000000007,-3.5262000000000002,-3.5087,0.0007,0.981399692303329,6.288883272013532
19,6,5,54,0.9995,0.0002,0.08120000000000083,-4.6850000000000005,-4.6038,0.9995,0.9999636776947706,1.2609846964651314
19,6,5,55,0.945,0.05175,0.09229999999999983,-4.9547,-4.8624,0.945,0.9989431065453004,1.1791361384156653
19,6,5,57,0.59665,0.4029,0.052200000000000024,-3.7751,-3.7229,0.59665,0.994412166565124,1.8878971305742893
19,6,5,59,0.6299,0.3332,0.038599999999999746,-4.1339999999999995,-4.0954,0.3332,0.9902915795839381,1.7997817633155697
19,6,5,60,0.98675,0.0131,0.19870000000000054,-4.454000000000001,-4.2553,0.98675,0.9993962528064662,1.0000528555122363
19,6,5,61,0.98775,0.00815,0.09980000000000011,-5.0228,-4.923,0.98775,0.9991593135303017,1.083380784464206
19,6,5,62,0.99635,0.00325,0.04210000000000136,-5.303700000000001,-5.2616,0.99635,0.9999464364500256,1.8798786677264152
19,6,5,63,0.99645,0.0018,0.2930999999999999,-5.369699999999999,-5.076599999999999,0.99645,0.9995549863120843,1.000000000494239
19,6,5,64,0.9579,0.0417,0.007999999999999119,-5.1107,-5.1027000000000005,0.00035,0.9977668284188078,2.308971895077439
19,6,5,65,0.48305,0.2781,0.0613999999999999,-4.5001,-4.4387,0.20465,0.9826443679029353,1.4441714693384644
19,6,5,66,0.74415,0.1701,0.03770000000000007,-3.9361999999999995,-3.8984999999999994,0.74415,0.9954160510136679,1.8564236707762858
19,6,5,67,0.71885,0.2763,0.00509999999999966,-4.5728,-4.5677,0.2763,0.999005832312806,1.996132269255655
19,6,5,68,0.9269,0.0337,0.1280000000000001,-3.7062999999999997,-3.5782999999999996,0.9269,0.9952656314923238,1.0173131499671286
19,6,5,70,0.93995,0.04175,0.1614,-3.5688000000000004,-3.4074000000000004,0.93995,0.9959990571060298,1.0021580848898795
19,6,5,71,0.98255,0.01605,0.1882999999999999,-4.490600000000001,-4.302300000000001,0.98255,0.9984782768449652,1.0001449875436033
19,6,5,75,0.70535,0.1439,0.11820000000000075,-4.687600000000001,-4.5694,0.12915,0.9772370125437324,1.057757304666013
19,6,5,76,0.89265,0.0999,0.19430000000000014,-5.7877,-5.5934,0.89265,0.9961461012146448,1.000081359507911
19,6,5,77,0.92935,0.0706,0.12399999999999967,-5.9481,-5.8241000000000005,0.92935,0.9965204670398952,1.0215973752696896
19,6,5,78,0.99965,0.00025,0.3233000000000006,-4.6393,-4.316,0.99965,0.9999627142025738,1.000000000004758
19,6,5,79,0.96955,0.0303,0.08509999999999973,-5.067099999999999,-4.981999999999999,0.96955,0.9994714373112829,1.1702605706894431
19,6,5,83,0.99905,0.00035,0.12380000000000102,-4.953900000000001,-4.8301,0.99905,0.9999358222814347,1.0218653264749764
19,6,5,85,0.61385,0.3713,0.11719999999999953,-4.2143,-4.0971,0.61385,0.989155075576015,1.0369749882487864
19,6,5,89,0.99995,5e-05,0.07759999999999989,-3.9452,-3.8676,0.99995,0.9999916772280238,1.2226940683037688
19,6,5,90,0.92445,0.0235,0.050799999999999734,-4.2611,-4.2103,0.0134,0.9841372509445921,1.5269530329323826
19,6,5,91,0.68625,0.1466,0.027200000000000557,-3.567,-3.5397999999999996,0.68625,0.9911926899355203,2.19440153469381
19,6,5,92,0.9973,0.001,0.08680000000000021,-4.3617,-4.2749,0.9973,0.9997567645642756,1.1565527707432564
19,6,5,93,0.99545,0.00425,0.1023000000000005,-5.0872,-4.9849,0.99545,0.999900818721497,1.0735251006526358
19,6,5,94,0.82535,0.15305,0.006599999999999717,-3.7010999999999994,-3.6944999999999997,0.82535,0.9957022155575374,3.603932621890374
19,6,5,95,0.9805,0.00735,0.1573000000000011,-5.461600000000001,-5.3043,0.9805,0.9991050250842243,1.002087618134837
19,6,5,98,0.99945,0.00045,0.23569999999999958,-5.0431,-4.8074,0.99945,0.9999739614522813,1.0000012834960537
19,6,5,100,0.7481,0.2506,0.004999999999999893,-4.4459,-4.4409,0.2506,0.9991405857081808,3.439882897489216
19,6,5,101,0.9999,5e-05,0.33470000000000066,-5.2898000000000005,-4.9551,0.9999,0.9999904391470378,1.0000000000007436
19,6,5,102,0.98155,0.0127,0.11500000000000021,-4.1077,-3.9927,0.98155,0.9987700489324925,1.037115914211082
19,6,5,103,0.6489,0.2237,0.030799999999999716,-3.4524,-3.4216,0.6489,0.9920251404819836,3.041856956243602
19,6,5,104,0.76085,0.22355,0.03949999999999987,-2.8331999999999997,-2.7937,0.22355,0.9887257888606522,2.254705706147055
19,6,5,105,0.99995,5e-05,0.2088000000000001,-5.320600000000001,-5.111800000000001,0.99995,0.9999976487614178,1.0000190996387817
19,6,5,106,0.50095,0.49835,0.05039999999999978,-3.754,-3.7036000000000002,0.50095,0.9932642927543953,1.5314839804465874
19,6,5,107,0.7582,0.11995,0.013399999999999856,-5.7029,-5.6895,0.7582,0.9967229865507024,1.9736903003907647
19,6,5,110,0.98005,0.0169,0.1974999999999998,-5.3896,-5.1921,0.98005,0.9981979432610956,1.000059510417091
19,6,5,114,0.64255,0.3554,0.037199999999999456,-4.5689,-4.531700000000001,0.3554,0.9907466622162886,2.1504617874215737
19,6,5,115,0.9989,0.0009,0.3811,-5.6871,-5.306,0.9989,0.999839400573227,1.0000000000000002
19,6,5,116,0.9889,0.00915,0.037799999999999834,-4.5377,-4.4999,0.00915,0.9915969841549684,1.7001949588502177
19,6,5,117,0.7903,0.119,0.03000000000000025,-4.3608,-4.3308,0.01015,0.972151920519171,3.1073747400550644
19,6,5,118,0.95395,0.0398,0.16559999999999953,-4.667,-4.5014,0.95395,0.9982215491750593,1.0012024818618421
19,6,5,119,0.997,0.0016,0.026500000000000412,-4.5297,-4.5032,0.997,0.9999410049230635,2.6217636793334425
19,6,5,120,0.981,0.01895,0.10000000000000009,-3.7378,-3.6378,0.981,0.9994894991706351,1.0825536759600989
19,6,5,122,0.9997,0.00015,0.2549999999999999,-5.7075000000000005,-5.452500000000001,0.9997,0.999970047306176,1.000000192764014
19,6,5,123,0.72765,0.231,0.049100000000000144,-4.749099999999999,-4.699999999999999,0.231,0.9870517434882399,2.1923822647478612
19,6,5,125,0.9093,0.06395,0.08389999999999986,-3.6887999999999996,-3.6048999999999998,0.9093,0.9918685168618521,1.1759891960401292
19,6,5,126,0.99915,0.00045,0.10460000000000047,-4.9347,-4.8301,0.99915,0.9999567086145054,1.065298843950512
19,6,5,129,0.4445,0.22705,0.04800000000000004,-3.2138999999999998,-3.1658999999999997,0.22705,0.9672739630977939,1.9421155279432303
19,6,5,130,0.7892,0.1824,0.021899999999999586,-4.6404000000000005,-4.618500000000001,0.00575,0.9796912841565383,2.1844311218097276
19,6,5,131,0.8943,0.0683,0.29269999999999996,-4.5695,-4.2768,0.8943,0.9914503195097933,1.0000000005340008
19,6,5,132,0.82505,0.16975,0.025299999999999656,-4.0343,-4.009,0.0042,0.9884739620256302,2.8098685879340235
19,6,5,133,0.2746,0.234,0.021900000000000475,-4.2135,-4.191599999999999,0.2746,0.986151605553578,4.039170116875745
19,6,5,134,0.9916,0.0031,0.15450000000000141,-4.827500000000001,-4.672999999999999,0.9916,0.9994347622993267,1.0026075060079154
19,6,5,135,0.73735,0.26125,0.07040000000000024,-4.3045,-4.2341,0.73735,0.9955909768846555,1.2919333494589953
19,6,5,136,0.98885,0.01085,0.17609999999999992,-4.7562,-4.5801,0.98885,0.9993990233800091,1.000441142090234
19,6,5,137,0.99005,0.00955,0.10769999999999902,-4.030799999999999,-3.9231000000000003,0.99005,0.9996790004465614,1.0824552259049387
19,6,5,138,0.9984,0.00135,0.059399999999999675,-3.9955999999999996,-3.9362,0.9984,0.9999658499349284,1.7002572783275447
19,6,5,139,0.7053,0.19875,0.07289999999999974,-4.8987,-4.8258,0.7053,0.9931299099761163,1.2660614791486868
19,6,5,141,0.9423,0.042,0.009599999999999831,-4.3997,-4.3901,0.9423,0.997091431233948,1.9773404928199096
19,6,5,142,0.54995,0.4062,0.10970000000000013,-5.1833,-5.0736,0.4062,0.9857321841298017,1.050688892493332
19,6,5,144,0.9683,0.01945,0.08609999999999918,-3.3176999999999994,-3.2316000000000003,0.9683,0.9989894203815892,1.1962377219946863
19,6,5,145,0.6326,0.32185,0.05710000000000015,-3.6322,-3.5751,0.32185,0.9828648477506746,1.7222243703983375
19,6,5,146,0.9368,0.06255,0.06549999999999923,-5.623099999999999,-5.5576,0.9368,0.9992373601749924,1.3643215747256958
19,6,5,148,0.9655,0.0288,0.1440999999999999,-4.166,-4.0219000000000005,0.9655,0.9987303576572254,1.0056938692198778
19,6,5,149,0.93765,0.06105,0.12380000000000013,-5.6705,-5.5466999999999995,0.93765,0.9986082655850453,1.0218679091030827
19,6,5,152,0.998,0.00165,0.014499999999999957,-3.5675,-3.553,0.998,0.9999844555010512,2.7740415689358313
19,6,5,153,0.9979,0.0012,0.17320000000000002,-4.0514,-3.8782,0.9979,0.9998736202300439,1.000593454043546
19,6,5,155,0.892,0.10285,0.0530999999999997,-4.4232,-4.3701,0.0049,0.9874992369777538,1.7317110119004806
19,6,5,157,0.886,0.0647,0.03819999999999979,-4.7818,-4.7436,0.886,0.996438386172571,1.7291685874139748
19,6,5,158,0.9246,0.0684,0.09249999999999936,-4.7436,-4.6511000000000005,0.0069,0.9800470834387386,1.1306939372694977
19,6,5,159,0.99965,0.00015,0.1322000000000001,-3.8501000000000003,-3.7179,0.99965,0.9999648476662942,1.0128059854851041
19,6,5,160,0.9994,0.00025,0.3479000000000001,-6.1391,-5.7912,0.9994,0.9999550992816535,1.0000000000000775
19,6,5,161,0.99765,0.0023,0.03810000000000002,-4.5945,-4.5564,0.99765,0.9999752105778648,1.6992788997851258
19,6,5,163,0.8556,0.14145,0.12450000000000028,-4.943,-4.818499999999999,0.8556,0.9963138691078293,1.0229168623012637
19,6,5,164,0.9247,0.05895,0.027899999999999814,-3.3192,-3.2913,0.9247,0.9991027732586164,4.809078624504262
19,6,5,165,0.87165,0.109,0.011099999999999888,-3.8899,-3.8788,0.109,0.982084851795676,2.3309046853137527
19,6,5,167,0.98825,0.00595,0.008700000000000152,-4.1924,-4.1837,0.00595,0.9975516184047324,2.0577284060601033
19,6,5,168,0.6063,0.28995,0.04789999999999983,-3.4713000000000003,-3.4234000000000004,0.6063,0.9898559329357873,1.8520802656760256
19,6,5,169,0.99625,0.0025,0.11589999999999989,-4.4984,-4.3825,0.99625,0.9997754245954118,1.0352577244877352
19,6,5,171,0.9304,0.052,0.4790000000000001,-5.1851,-4.7061,0.9304,0.9921015833831555,1.0
19,6,5,172,0.54475,0.36925,0.037200000000000344,-4.4324,-4.3952,0.0352,0.9847111339229311,2.361011606152013
19,6,5,173,0.9991,0.00045,0.06740000000000101,-5.4335,-5.366099999999999,0.9991,0.9999234462133063,1.4249080277016137
19,6,5,174,0.99495,0.002,0.021100000000000563,-5.388800000000001,-5.3677,0.99495,0.9995855728548101,2.714310293039199
19,6,5,175,0.9939,0.00395,0.07609999999999939,-4.221799999999999,-4.1457,0.9939,0.9996826294471552,1.2563286536441332
19,6,5,176,0.9941,0.0026,0.2812000000000001,-5.333399999999999,-5.052199999999999,0.9941,0.9994302836839538,1.000000002718062
19,6,5,177,0.98425,0.01415,0.18049999999999988,-4.0497,-3.8691999999999998,0.98425,0.9989883164185,1.000298139173757
19,6,5,178,0.3331,0.23955,0.025600000000000733,-3.8076000000000008,-3.782,0.23955,0.9797760964912282,2.8617067305917825
19,6,5,179,0.9033,0.0965,0.03249999999999975,-5.9745,-5.942,0.0,0.9873988894468156,2.565263838937017
19,6,5,180,0.93005,0.0698,0.03529999999999944,-4.9521,-4.9168,0.93005,0.9994818713273156,1.732861619704097
19,6,5,181,0.989,0.01075,0.06309999999999993,-3.5860000000000003,-3.5229000000000004,0.989,0.9998035875627439,1.6278045199429272
19,6,5,182,0.99975,0.0001,0.06679999999999975,-5.4106,-5.3438,0.99975,0.9999768278933944,1.3285652003925175
19,6,5,183,0.99115,0.0085,0.036900000000000155,-5.490600000000001,-5.4537,0.99115,0.9992262275525442,1.7120355506599736
19,6,5,184,0.999,0.00055,0.2331000000000003,-3.4523,-3.2192,0.999,0.9999111201228166,1.0000014150513077
19,6,5,185,0.8811,0.10815,0.023900000000000254,-5.3988,-5.374899999999999,0.10815,0.9941889179076832,3.0248368521139444
19,6,5,186,0.9018,0.097,0.0248999999999997,-4.2517000000000005,-4.226800000000001,0.9018,0.9983300421008067,2.2857148461783603
19,6,5,188,0.4808,0.4205,0.02400000000000002,-3.5875999999999997,-3.5635999999999997,0.4808,0.993947290667856,2.3928323007154173
19,6,5,189,0.97615,0.01285,0.1440999999999999,-4.6281,-4.484,0.97615,0.9991228247012813,1.0057475554855617
19,6,5,191,0.9329,0.0599,0.0387000000000004,-3.8988000000000005,-3.8601,0.9329,0.9990723094285417,1.7963689906680331
19,6,5,192,0.9979,0.0018,0.21060000000000034,-4.4302,-4.2196,0.9979,0.999824576768543,1.000015684407032
19,6,5,194,0.9012,0.096,0.04029999999999978,-3.5894,-3.5491,0.096,0.9810330291970802,3.464394611525468
19,6,5,196,0.9996,0.00015,0.029300000000000992,-5.0833,-5.053999999999999,0.9996,0.9999584767768971,3.001552509237121
19,6,5,197,0.706,0.2167,0.021599999999999397,-3.6144999999999996,-3.5929,0.03715,0.980345002074976,3.120118768891402
19,6,5,198,0.8903,0.1079,0.08149999999999924,-4.8126999999999995,-4.7312,0.8903,0.9975761931971661,1.2495044147877543
19,6,5,199,0.9988,0.00105,0.0741000000000005,-4.8488,-4.774699999999999,0.9988,0.9999733305147666,1.2542144827357327
19,6,5,200,0.97095,0.0147,0.16910000000000025,-5.4876000000000005,-5.3185,0.97095,0.9978371774546249,1.0007987908711673
19,6,5,201,0.79145,0.12315,0.062100000000000044,-4.2799000000000005,-4.2178,0.79145,0.9964330545106191,1.8491593772794468
19,6,5,202,0.99955,0.0003,0.005799999999999805,-5.0172,-5.0114,0.0003,0.9988390466794228,1.9951372320030523
19,6,5,203,0.8336,0.1659,0.007699999999999818,-5.0879,-5.0802000000000005,0.8336,0.9997154690540302,1.985320186358948
19,6,5,204,0.7012,0.198,0.027899999999999814,-3.981,-3.9531,0.7012,0.9964869166038683,2.8318049640467753
19,6,5,206,0.69115,0.3088,0.036799999999999944,-3.4539999999999997,-3.4172,0.3088,0.9926319426751592,1.7331387039705366
19,6,5,207,0.69945,0.3004,0.11050000000000004,-4.8476,-4.7371,0.69945,0.9931382003465634,1.0483011741440609
19,6,5,208,0.9863,0.0065,0.03780000000000072,-4.98,-4.9422,0.9863,0.9992839467871486,1.7031774680757616
19,6,5,209,0.9853,0.0124,0.022400000000000198,-4.4555,-4.4331,0.9853,0.9998309145999329,2.3324960132414816
19,6,5,212,0.97445,0.0152,0.08079999999999998,-4.6486,-4.5678,0.0034,0.9823428268726068,1.569466299404833
19,6,5,213,0.69555,0.3044,0.11900000000000066,-4.288500000000001,-4.1695,0.69555,0.9915504955112509,1.0380719190918213
19,6,5,214,0.89645,0.099,0.07279999999999998,-4.5015,-4.4287,0.89645,0.9982567766300122,1.2794305517744888
19,6,5,215,0.8485,0.14895,0.061900000000000066,-4.0209,-3.959,0.14895,0.9867299820935611,1.3877026684840843
19,6,5,216,0.9523,0.03355,0.03390000000000004,-4.6397,-4.6058,0.9523,0.9991838588701855,3.1660357180433945
19,6,5,217,0.44955,0.30785,0.1243000000000003,-3.7295,-3.6051999999999995,0.30785,0.9655114975197749,1.0242650733290044
19,6,5,218,0.99865,0.00085,0.13839999999999897,-4.446899999999999,-4.3085,0.99865,0.9998250624030224,1.0084150227018864
19,6,5,221,0.6013,0.35755,0.05550000000000033,-5.5343,-5.4788,0.35755,0.9926474793560163,1.5342314919116529
19,6,5,222,0.78555,0.21035,0.1583000000000001,-3.9530000000000003,-3.7947,0.78555,0.9912946673412599,1.0020810667463238
19,6,5,223,0.79845,0.09315,0.017699999999999605,-4.2252,-4.2075000000000005,0.08365,0.993755474297075,2.7547101437899393
19,6,5,224,0.68265,0.31705,0.06380000000000008,-3.5955000000000004,-3.5317000000000003,0.68265,0.9943575497149215,1.365265258395148
19,6,5,226,0.97915,0.01475,0.15349999999999975,-3.5614,-3.4079,0.97915,0.9989170213960803,1.003368327401446
19,6,5,228,0.73505,0.2614,0.005599999999999827,-3.0843000000000003,-3.0787000000000004,0.0008,0.9864618957299874,3.031875649898636
19,6,5,229,0.85985,0.12325,0.049100000000000144,-4.8654,-4.8163,0.85985,0.9979850649484112,1.5482930605610894
19,6,5,231,0.99335,0.00655,0.12549999999999883,-4.9719999999999995,-4.846500000000001,0.99335,0.999821679404666,1.0197550087803025
19,6,5,232,0.65505,0.25505,0.02400000000000002,-4.0391,-4.0151,0.0295,0.9894532754821617,3.358350488657524
19,6,5,233,0.99545,0.0045,0.3030000000000008,-5.0525,-4.749499999999999,0.99545,0.9997269084611579,1.0000000001165352
19,6,5,234,0.99795,0.0008,0.049600000000000755,-4.9134,-4.8637999999999995,0.99795,0.9998865887165711,1.5414319618169487
19,6,5,236,0.8084,0.186,0.0022999999999999687,-4.7324,-4.7301,0.8084,0.9997816477897051,2.1374496685234425
19,6,5,238,0.99925,0.00035,0.19380000000000042,-5.5453,-5.3515,0.99925,0.9999510098642093,1.0000853947927992
19,6,5,239,0.9893,0.0073,0.01410000000000089,-5.6653,-5.651199999999999,0.0027,0.9973980936578821,3.029415806213179
19,6,5,240,0.999,0.00085,0.0801999999999996,-5.3435,-5.2633,0.00085,0.9849887077758024,1.2192844651039247
19,6,5,241,0.98845,0.00495,0.011400000000000077,-4.6491999999999996,-4.6377999999999995,0.00115,0.9964031489288477,1.968522157443164
19,6,5,242,0.8559,0.1439,0.06489999999999974,-5.6669,-5.602,0.8559,0.998323317863382,1.3497261286549354
19,6,5,243,0.8955,0.1045,0.029300000000000104,-3.8041,-3.7748,0.1045,0.9931026655450699,1.807240347735421
19,6,5,244,0.99515,0.0039,0.12340000000000018,-5.1835,-5.0601,0.99515,0.9998120015433587,1.0224140115626896
19,6,5,245,0.86555,0.1326,0.018899999999999917,-3.7761,-3.7572,0.1326,0.9956025039061467,2.1295330669934667
19,6,5,246,0.70245,0.27885,0.014199999999999768,-4.822900000000001,-4.808700000000001,0.70245,0.9987594123867383,3.6308112301450737
19,6,5,247,0.9772,0.01175,0.014699999999999491,-4.0703,-4.0556,0.00565,0.9947764501388104,1.9480620281710574
19,6,5,248,0.9841,0.0127,0.1064999999999996,-4.7988,-4.6923,0.9841,0.9985371176127364,1.059073380192412
19,6,5,249,0.88455,0.0799,0.19170000000000087,-4.4321,-4.240399999999999,0.88455,0.9943027154170709,1.000105175880048
19,6,5,250,0.9336,0.06605,0.07979999999999965,-4.9422999999999995,-4.8625,0.9336,0.9989036996944741,1.204255201269003
19,6,5,251,0.99695,0.0015,0.22090000000000032,-5.1731,-4.9521999999999995,0.99695,0.9998320117531075,1.0000070178154334
19,6,5,252,0.8795,0.06195,0.01670000000000016,-5.779999999999999,-5.763299999999999,0.8795,0.9970465311418685,2.0550918425112394
19,6,5,255,0.7024,0.29745,0.002600000000001046,-5.1385000000000005,-5.1358999999999995,0.29745,0.9895106928091856,2.4416978450300446
19,6,5,257,0.9991,0.00085,0.09769999999999968,-5.4765,-5.3788,0.9991,0.9999811686295992,1.1253552493461705
19,6,5,258,0.99985,0.0001,0.13269999999999982,-3.1498,-3.0171,0.99985,0.9999885453044638,1.0147142475338176
19,6,5,259,0.9761,0.02295,0.0484,-4.8129,-4.7645,0.02295,0.9901451858546821,1.832396456656802
19,6,5,260,0.4318,0.2897,0.007699999999999818,-4.1594999999999995,-4.1518,0.2104,0.9921892414953718,4.077841485092517
19,6,5,261,0.9916,0.0078,0.027499999999999858,-4.4279,-4.4004,0.9916,0.9999136023848777,1.8280911716157937
19,6,5,262,0.9994,0.0004,0.16920000000000002,-5.1772,-5.008,0.9994,0.999960033415746,1.0008053142944913
19,6,5,263,0.9996,0.0002,0.050499999999999545,-4.0748,-4.0243,0.9996,0.9999804162167468,1.5357075743108952
19,6,5,266,0.9973,0.0024,0.0039000000000006807,-4.9554,-4.951499999999999,0.0024,0.9991777757597771,1.9962135448807805
19,6,5,268,0.848,0.152,0.10939999999999905,-6.3484,-6.239000000000001,0.848,0.9973806313401803,1.0525326474568275
19,6,5,270,0.832,0.16075,0.07540000000000013,-4.3387,-4.2633,0.832,0.9965957798418881,1.3403512637507264
19,6,5,274,0.9053,0.072,0.06709999999999994,-4.2792,-4.2121,0.9053,0.9974774315292577,1.3688727102466272
19,6,5,275,0.9962,0.00365,0.10440000000000005,-4.4651,-4.3607,0.9962,0.9998707095025867,1.073442382540418
19,6,5,276,0.5277,0.3802,0.08990000000000009,-4.9421,-4.8522,0.3802,0.98841258169604,1.223715661278168
19,6,5,279,0.97535,0.0238,0.058699999999999974,-4.1024,-4.0437,0.97535,0.9996023815327613,1.4605655843455938
19,6,5,280,0.93115,0.05415,0.13890000000000047,-4.419700000000001,-4.2808,0.93115,0.9964401927732653,1.0102714943217246
19,6,5,282,0.96045,0.03475,0.07129999999999992,-4.6561,-4.5848,0.96045,0.9971770698653379,1.281939295882497
19,6,5,283,0.48095,0.24795,0.013200000000000323,-4.4195,-4.4063,0.21815,0.9890881581626879,3.6179470455954856
19,6,5,284,0.8101,0.1835,0.03759999999999941,-4.9695,-4.931900000000001,0.1835,0.9877479132709528,2.3831070090073467
19,6,5,285,0.2955,0.2258,0.03949999999999987,-3.7199999999999998,-3.6805,0.2258,0.9752520927419355,1.8090598096207184
19,6,5,286,0.52515,0.4585,0.009700000000000486,-3.9928000000000003,-3.9831,0.52515,0.9939885368663594,3.566924239685459
19,6,5,287,0.8581,0.0813,0.15230000000000032,-4.356,-4.2036999999999995,0.8581,0.9940331163911846,1.003516057616408
19,6,5,290,0.9999,5e-05,0.10899999999999999,-3.5896,-3.4806,0.9999,0.9999806134388233,1.0516385709544593
19,6,5,293,0.9997,0.0001,0.26539999999999964,-6.2835,-6.0181000000000004,0.9997,0.9999709477202195,1.0000000234312454
19,6,5,295,0.54455,0.1998,0.027299999999999436,-4.3004,-4.2731,0.03495,0.978646039903265,2.6735303683329676
19,6,5,296,0.98805,0.0115,0.07889999999999908,-6.302,-6.2231000000000005,0.98805,0.9998033679784194,1.2116753868459518
19,6,5,298,0.999,0.0003,0.17549999999999955,-5.159799999999999,-4.984299999999999,0.999,0.9999119171285706,1.0004608074770804
19,6,5,300,0.93685,0.0615,0.045900000000000496,-4.3536,-4.3077,0.93685,0.9991806906927602,1.5913017955703326
19,6,5,302,0.9781,0.0181,0.10569999999999968,-3.9373,-3.8316000000000003,0.9781,0.9991683526782313,1.0723222013605809
19,6,5,303,0.99845,0.00115,0.05149999999999988,-5.1947,-5.1432,0.99845,0.9999032205902171,1.5161249394505552
19,6,5,304,0.9999,5e-05,0.07690000000000019,-3.5094,-3.4324999999999997,0.9999,0.9999970123097964,1.3855132305604114
