n_nodos,atoms_w,atoms_l,seed,p_0,p_1,e_gap,e_0,e_1,succ,ar,hp
25,7,6,105,0.9945,0.0031,0.034000000000000696,-7.3254,-7.291399999999999,0.9945,0.9998460302509079,1.7555030946711623
25,7,6,107,0.97095,0.01755,0.15649999999999942,-7.0087,-6.852200000000001,0.97095,0.9984509973318874,1.0022225037443502
25,7,6,109,0.9953,0.0029,0.16970000000000063,-6.319100000000001,-6.1494,0.9953,0.9997325465651755,1.0007592922364825
25,7,6,113,0.99565,0.00415,0.216800000000001,-5.513400000000001,-5.2966,0.99565,0.9996650886930025,1.000008187952805
25,7,6,115,0.91215,0.05985,0.06880000000000042,-5.4188,-5.35,0.05985,0.9865266258212152,1.307080057041239
25,7,6,117,0.60985,0.30635,0.03559999999999963,-6.089700000000001,-6.054100000000001,0.30635,0.9896271622575825,1.888519981116659
25,7,6,121,0.9977,0.0011,0.19930000000000003,-6.4473,-6.248,0.9977,0.9999031734214323,1.000049799182404
25,7,6,122,0.61905,0.20395,0.028700000000000614,-6.1517,-6.122999999999999,0.00705,0.9877459921647677,3.2216215567055713
25,7,6,123,0.66615,0.22415,0.08929999999999971,-5.7836,-5.6943,0.22415,0.9861000216128363,1.3073654255039342
25,7,6,126,0.9707,0.0225,0.0032000000000005357,-4.7671,-4.7639,0.9707,0.9992817834742298,2.8738394906570317
25,7,6,127,0.73745,0.24865,0.016000000000000014,-6.0392,-6.0232,0.73745,0.9991718447807656,2.9519127069028985
25,7,6,128,0.61815,0.2939,0.03479999999999972,-6.025099999999999,-5.9902999999999995,0.0277,0.9906607832235151,2.810367574873607
25,7,6,132,0.76035,0.14555,0.0026999999999999247,-5.6642,-5.6615,0.76035,0.9979037586949616,4.098012790281827
25,7,6,133,0.85885,0.14065,0.020500000000000185,-5.4368,-5.4163,0.0002,0.9934243957842849,1.9837128405087232
25,7,6,137,0.9936,0.0028,0.17749999999999932,-5.760599999999999,-5.5831,0.9936,0.9997617470402391,1.0005547394746557
25,7,6,143,0.99475,0.00485,0.21679999999999922,-5.8134999999999994,-5.5967,0.99475,0.9997551810441213,1.0000080987237447
25,7,6,144,0.9327,0.0639,0.11649999999999938,-5.2044999999999995,-5.088,0.9327,0.998233344221347,1.0565877265546846
25,7,6,145,0.9846,0.01005,0.019099999999999895,-6.1949000000000005,-6.175800000000001,0.9846,0.9996671746113739,1.978143314442971
25,7,6,148,0.75345,0.09105,0.01720000000000077,-6.244000000000001,-6.2268,0.75345,0.9912180140935298,1.9352634530140838
25,7,6,150,0.38015,0.23035,0.029599999999999405,-5.1886,-5.159000000000001,0.1192,0.9826849150059745,3.214415014422677
25,7,6,152,0.9065,0.0526,0.043900000000000716,-5.1062,-5.0623,0.9065,0.9986550233050018,2.057609113435538
25,7,6,153,0.9393,0.0587,0.10030000000000072,-5.4651000000000005,-5.3648,0.9393,0.9983124471647362,1.0874629904934843
25,7,6,154,0.9144,0.06385,0.0248999999999997,-5.6016,-5.576700000000001,0.9144,0.9992275091045418,2.4850251994451082
25,7,6,155,0.976,0.0166,0.09149999999999991,-5.1669,-5.0754,0.976,0.9985987468307884,1.1239020775482806
25,7,6,157,0.82025,0.1524,0.0268000000000006,-6.2330000000000005,-6.2062,0.82025,0.9982245122733836,3.0778957135694784
25,7,6,158,0.2483,0.22825,0.0033000000000003027,-5.136,-5.1327,0.22825,0.9854011312305296,2.9800102868220324
25,7,6,159,0.45895,0.28145,0.03869999999999951,-5.864299999999999,-5.8256,0.08335,0.9898337874938185,2.2315420564033377
25,7,6,160,0.9999,5e-05,0.08079999999999998,-6.2079,-6.1271,0.9999,0.9999979574413247,1.1986715032069193
25,7,6,161,0.95295,0.04635,0.024399999999999977,-7.3801000000000005,-7.355700000000001,0.95295,0.9997970806628635,1.8824069938114516
25,7,6,166,0.97365,0.0158,0.1424000000000003,-6.808199999999999,-6.665799999999999,0.97365,0.9991701279339618,1.007520060981174
25,7,6,167,0.74535,0.1549,0.01839999999999975,-5.3843000000000005,-5.365900000000001,0.1549,0.9917087727281167,1.919020309002593
25,7,6,168,0.9888,0.0111,0.13810000000000056,-5.8988000000000005,-5.7607,0.9888,0.9997377110598767,1.0147914755033705
25,7,6,170,0.9927,0.00585,0.1924999999999999,-7.081300000000001,-6.888800000000001,0.9927,0.9995139946055103,1.00013329258886
25,7,6,171,0.9829,0.01675,0.25820000000000043,-7.224400000000001,-6.966200000000001,0.9829,0.9993806184596645,1.0000000600766037
25,7,6,172,0.5938,0.35505,0.059899999999998954,-5.929399999999999,-5.8695,0.35505,0.9900381598475392,1.4086389467362805
25,7,6,173,0.99495,0.0027,0.06240000000000023,-7.1512,-7.0888,0.99495,0.9998726185814966,1.4700343682277006
25,7,6,174,0.63515,0.36455,0.11819999999999986,-5.761299999999999,-5.6431,0.63515,0.9915875045562634,1.0473193905763656
25,7,6,177,0.99955,0.00025,0.05290000000000106,-7.214200000000001,-7.1613,0.99955,0.9999856359679523,1.5255315967513012
25,7,6,179,0.4078,0.40025,0.03709999999999969,-5.3184,-5.2813,0.4078,0.9864068629663056,3.033085737075195
25,7,6,180,0.99995,5e-05,0.09329999999999927,-6.6339,-6.5406,0.99995,0.9999992967937411,1.1140946694308353
25,7,6,181,0.9958,0.00405,0.10930000000000017,-4.8717,-4.7623999999999995,0.9958,0.9998937619311535,1.075972484595904
25,7,6,182,0.95555,0.0424,0.024499999999999744,-6.2607,-6.2362,0.95555,0.9978588384685418,1.8609483000631966
25,7,6,184,0.98705,0.0123,0.17879999999999985,-7.608,-7.4292,0.98705,0.9992928831493167,1.000344243187888
25,7,6,188,0.57345,0.26805,0.03909999999999947,-5.928699999999999,-5.8896,0.26805,0.988143797122472,1.877153717206042
25,7,6,189,0.71835,0.27155,0.0002999999999993008,-5.173699999999999,-5.1734,0.00205,0.9935190318340841,6.578322945603888
25,7,6,190,0.9795,0.02015,0.10210000000000008,-5.6683,-5.5662,0.9795,0.9993296270486741,1.0744926311188046
25,7,6,191,0.85625,0.13645,0.0010000000000012221,-7.945000000000001,-7.944,0.00025,0.997989779106356,2.5775298130327506
25,7,6,192,0.9948,0.0022,0.16809999999999992,-7.0147,-6.8466000000000005,0.9948,0.999649217357834,1.0008688695394743
25,7,6,194,0.57745,0.4207,0.05450000000000088,-6.4085,-6.353999999999999,0.57745,0.9963204540844189,1.4768707179850311
25,7,6,195,0.99875,0.00045,0.25480000000000036,-7.0048,-6.75,0.99875,0.9998847490292369,1.0000000927703443
25,7,6,198,0.9983,0.00095,0.14539999999999953,-6.1277,-5.9823,0.9983,0.9999538578912154,1.0065331896104808
25,7,6,199,0.49375,0.44615,0.03020000000000067,-6.079400000000001,-6.0492,0.49375,0.9939588701187617,2.034189854446077
25,7,6,200,0.415,0.34475,0.01609999999999978,-5.838100000000001,-5.822000000000001,0.05105,0.9912140062691632,3.731690646679711
25,7,6,202,0.99205,0.00515,0.0757999999999992,-5.9734,-5.897600000000001,0.99205,0.9995506194127296,1.238558804235175
25,7,6,203,0.4699,0.2978,0.00020000000000042206,-5.4626,-5.4624,0.0001,0.9890290603375679,6.264615791463106
25,7,6,210,0.85665,0.14295,0.14610000000000056,-5.3950000000000005,-5.2489,0.85665,0.9960953039851714,1.0048781976437031
25,7,6,211,0.4313,0.40035,0.029300000000000104,-5.9661,-5.9368,0.13315,0.9884747523507817,3.1344762471622185
25,7,6,213,0.59005,0.4058,0.16599999999999948,-7.615399999999999,-7.4494,0.59005,0.9908227506106047,1.0010351019669264
25,7,6,214,0.9994,0.0003,0.0838000000000001,-7.4913,-7.4075,0.9994,0.9999423177552627,1.173493936835555
25,7,6,215,0.83475,0.1598,0.03249999999999975,-4.931,-4.8985,0.83475,0.998812738795376,3.9269596212839533
25,7,6,218,0.9605,0.0381,0.04210000000000047,-4.5723,-4.5302,0.9605,0.999597694814426,1.6508763258651575
25,7,6,219,0.716,0.28175,0.04500000000000082,-6.3505,-6.305499999999999,0.00075,0.9785733863475318,1.6281094273826446
25,7,6,222,0.7126,0.26455,0.03509999999999991,-5.864199999999999,-5.8290999999999995,0.7126,0.9979128397735413,2.9181181255231685
25,7,6,223,0.6624,0.22705,0.02909999999999968,-5.6876,-5.6585,0.22705,0.9952705429355089,2.9217869268916514
25,7,6,224,0.76235,0.2029,0.03219999999999956,-5.0695,-5.0373,0.00655,0.9838986892198442,2.412838010187218
25,7,6,225,0.99285,0.0043,0.1791999999999998,-6.7474,-6.5682,0.99285,0.9996309259863055,1.0003494122419478
25,7,6,228,0.491,0.32315,0.0472999999999999,-5.7142,-5.6669,0.491,0.9805156539848101,1.9946591490040035
25,7,6,229,0.9939,0.0053,0.05149999999999899,-6.0985,-6.047000000000001,0.0053,0.9915422341559402,1.5556066820975718
25,7,6,232,0.92825,0.0641,0.053300000000000125,-5.636400000000001,-5.583100000000001,0.92825,0.9988789227166276,1.4963335041265775
25,7,6,234,0.9471,0.0439,0.13020000000000032,-6.2875,-6.157299999999999,0.9471,0.9947394544731611,1.0146279709369022
25,7,6,235,0.47305,0.46275,0.07310000000000016,-5.429600000000001,-5.3565000000000005,0.46275,0.9915858405775749,1.32803013046288
25,7,6,236,0.9712,0.0203,0.009000000000000341,-7.0309,-7.0219,0.9712,0.9983111898903413,1.9800646117671548
25,7,6,237,0.9817,0.0092,0.07050000000000001,-5.213,-5.1425,0.9817,0.9993980289660462,1.3155735972596205
25,7,6,238,0.91285,0.04145,0.009500000000000952,-6.816600000000001,-6.8071,0.91285,0.9989466581580262,2.1630563869023196
25,7,6,240,0.92955,0.0563,0.07409999999999961,-5.9212,-5.8471,0.0563,0.9878330946429777,1.2602591436147699
25,7,6,244,0.7517,0.15895,0.017100000000000115,-6.037,-6.0199,0.0129,0.9812263367566673,2.2184492893796355
25,7,6,245,0.5721,0.08965,0.0015999999999998238,-4.3552,-4.3536,0.0,0.9807048298585599,9.470266432776869
25,7,6,246,0.9818,0.01355,0.06170000000000009,-5.7204,-5.6587,0.9818,0.999303870358716,1.735111111787975
25,7,6,247,0.9728,0.0119,0.022199999999999775,-5.5737,-5.5515,0.0119,0.9954447395805299,1.9882000865367366
25,7,6,249,0.77155,0.21045,0.134100000000001,-5.775600000000001,-5.6415,0.21045,0.980660572927488,1.019678830760703
25,7,6,251,0.57345,0.26105,0.03419999999999934,-5.9521,-5.9179,0.26105,0.9898779371986358,1.7479560104720528
25,7,6,252,0.58925,0.19765,0.000700000000000145,-5.5635,-5.5628,0.12095,0.9941406560618318,2.2107289551989933
25,7,6,253,0.7458,0.21855,0.000600000000000378,-5.7271,-5.7265,0.7458,0.9945505797000226,5.478711504912219
25,7,6,254,0.9723,0.02665,0.004300000000000637,-6.8326,-6.8283,0.02665,0.9993643781283845,2.2440858057822624
25,7,6,256,0.3792,0.2539,0.04269999999999996,-6.2439,-6.2012,0.03345,0.9813110379730616,1.839821016980419
25,7,6,258,0.5685,0.4177,0.02799999999999958,-4.4681,-4.4401,0.4177,0.9952865401401041,2.6220409924377273
25,7,6,259,0.48555,0.2951,0.03509999999999991,-4.8444,-4.8093,0.13375,0.977953677441995,2.0136897438976886
25,7,6,260,0.99505,0.0028,0.20139999999999958,-5.452,-5.2506,0.99505,0.9996951870873074,1.0000404086493047
25,7,6,261,0.65835,0.26235,0.01890000000000036,-5.3053,-5.2863999999999995,0.65835,0.9949013995438524,2.6603651380416653
25,7,6,262,0.95095,0.0292,0.09140000000000015,-6.0622,-5.9708,0.95095,0.996451981128963,1.1298272496820787
25,7,6,263,0.5226,0.1716,0.01130000000000031,-5.9658999999999995,-5.954599999999999,0.1716,0.9882914396821939,3.447396283128267
25,7,6,264,0.4947,0.4739,0.03810000000000002,-5.328499999999999,-5.290399999999999,0.4947,0.9954589931500418,1.962779078292636
25,7,6,265,0.5711,0.11575,0.15880000000000116,-5.615600000000001,-5.456799999999999,0.5711,0.9840004905976211,1.0019434212203686
25,7,6,266,0.93955,0.0356,0.006899999999999906,-6.8381,-6.8312,5e-05,0.9936112019420601,7.422971122100048
25,7,6,268,0.99975,5e-05,0.16970000000000063,-7.4557,-7.286,0.99975,0.9999821572756413,1.0007606006342524
25,7,6,269,0.8513,0.14185,0.0779999999999994,-6.0206,-5.9426000000000005,0.14185,0.9881893806265156,1.467309958532412
25,7,6,270,0.56185,0.43445,0.052400000000000446,-6.213,-6.1606,0.56185,0.9943687027201031,1.8053402536117584
25,7,6,272,0.8786,0.1138,0.015200000000000102,-4.802899999999999,-4.787699999999999,0.1138,0.9970254585771096,2.3385507329579975
25,7,6,274,0.94015,0.04275,0.013200000000000323,-7.025899999999999,-7.012699999999999,0.04275,0.9980690929275965,3.311569601912918
25,7,6,276,0.96275,0.0176,0.007100000000000328,-5.637200000000001,-5.6301000000000005,0.0176,0.9979670643227132,3.836244597579769
25,7,6,277,0.4747,0.38435,0.08489999999999931,-5.8424,-5.7575,0.38435,0.9883217650280708,1.320076329293386
25,7,6,280,0.99985,0.0001,0.04410000000000025,-7.0982,-7.0541,0.99985,0.9999895783438055,1.6156384212138994
25,7,6,282,0.84395,0.1311,0.05600000000000005,-5.646599999999999,-5.590599999999999,0.00195,0.9881671607693123,1.9296412864417887
25,7,6,283,0.7919,0.19525,0.007000000000000561,-5.0393,-5.032299999999999,0.19525,0.998595106463199,2.8018405142737812
25,7,6,286,0.76945,0.1179,0.10219999999999985,-5.8392,-5.737,0.76945,0.9951961493012741,1.0932956390130704
25,7,6,287,0.55055,0.4102,0.11320000000000086,-6.0753,-5.9620999999999995,0.55055,0.9710929657794675,1.0409147020833145
25,7,6,288,0.82955,0.1586,0.07029999999999959,-6.4796000000000005,-6.409300000000001,0.00955,0.9863895039817274,1.3274162303735753
25,7,6,289,0.9897,0.00695,0.11509999999999998,-5.9023,-5.7872,0.0032,0.9804320188739982,1.0377791552313131
25,7,6,291,0.99235,0.0074,0.1474000000000002,-5.707400000000001,-5.5600000000000005,0.99235,0.9997899665346743,1.0045088404626783
25,7,6,292,0.6457,0.17385,0.0028999999999994586,-4.8929,-4.890000000000001,0.17385,0.9924940454536163,1.9990306926331076
25,7,6,293,0.972,0.01905,0.15329999999999977,-7.4979,-7.3446,0.972,0.9987270375705197,1.0028967864663614
25,7,6,294,0.7922,0.19755,0.029899999999999594,-5.0328,-5.0029,0.7922,0.9958160387855663,2.6721324692029906
25,7,6,295,0.76655,0.1806,0.019599999999999618,-5.196,-5.1764,0.76655,0.9934603521939953,2.1162207851565573
25,7,6,298,0.8777,0.0622,0.0,-5.421,-5.421,0.8777,0.9963856059767571,2.986811739395641
25,7,6,299,0.99985,0.0001,0.08319999999999972,-8.1596,-8.0764,0.99985,0.9999891636844942,1.2122408009780807
25,7,6,300,0.6615,0.3193,0.007600000000000051,-6.063400000000001,-6.0558000000000005,0.3193,0.9856655078009037,2.725533559394224
25,7,6,302,0.9978,0.002,0.125,-5.7091,-5.5841,0.9978,0.9999073286507506,1.0237398685520704
25,7,6,303,0.7597,0.2102,0.05259999999999998,-7.3583,-7.3057,0.7597,0.9967869256485872,1.9014172340418434
25,7,6,304,0.99835,0.00115,0.09190000000000076,-5.742300000000001,-5.6504,0.99835,0.9999666623130103,1.1223029598807166
25,7,6,305,0.7728,0.2165,0.009100000000000108,-6.5348999999999995,-6.525799999999999,0.0004,0.9908937680760225,3.3469076049449593
25,7,6,308,0.19155,0.18025,0.050799999999999734,-4.4356,-4.3848,0.0512,0.9303215213274413,1.6791487306173671
25,7,6,309,0.42525,0.30865,0.048799999999999955,-5.0473,-4.9985,0.1229,0.9875397083589245,2.042483713501172
25,7,6,310,0.9892,0.00955,0.10430000000000028,-6.711799999999999,-6.607499999999999,0.9892,0.999745125003725,1.066322826752088
25,7,6,315,0.77195,0.206,0.07989999999999942,-5.649699999999999,-5.5698,0.206,0.9876897357381809,1.3669647231033475
25,7,6,316,0.94745,0.04055,0.03370000000000051,-6.303800000000001,-6.2701,0.94745,0.9991332585107395,2.3787727197776554
25,7,6,317,0.87895,0.1145,0.02579999999999938,-7.514799999999999,-7.489,0.87895,0.9975266387661681,2.146699381043466
25,7,6,318,0.764,0.1564,0.06270000000000042,-5.4956000000000005,-5.4329,0.1564,0.9875381432418661,1.7023283253326802
25,7,6,319,0.99015,0.00585,0.09549999999999947,-7.1242,-7.028700000000001,0.99015,0.9992929592094554,1.11568257354601
25,7,6,323,0.6274,0.31535,0.061799999999999855,-4.9466,-4.8848,0.03,0.9840936269356731,2.0174493226290897
25,7,6,324,0.75335,0.23555,0.009600000000000719,-6.7551000000000005,-6.7455,0.75335,0.9975670870897545,2.7479937193698665
25,7,6,326,0.4677,0.3867,0.014799999999999258,-5.5188999999999995,-5.5041,0.3867,0.9865529226838683,2.0209604771274647
25,7,6,328,0.97055,0.0129,0.02400000000000002,-7.1285,-7.1045,0.97055,0.9994148214911973,1.867874398802182
25,7,6,329,0.78855,0.09235,0.013600000000000279,-5.367900000000001,-5.3543,0.0014,0.9928277119543955,8.287843787455037
25,7,6,330,0.9997,0.00025,0.0464999999999991,-6.770599999999999,-6.7241,0.9997,0.9999900762118572,1.9843359557200522
25,7,6,331,0.9828,0.01705,0.0824000000000007,-6.920700000000001,-6.8383,0.9828,0.9993982010490268,1.1839149324562015
25,7,6,334,0.99605,0.0016,0.19679999999999964,-6.2033000000000005,-6.006500000000001,0.99605,0.9996664090081087,1.0000637662590062
25,7,6,336,0.9994,0.00015,0.1257999999999999,-5.962199999999999,-5.836399999999999,0.9994,0.9999505887088657,1.0209640570366074
25,7,6,337,0.99765,0.0011,0.038200000000001566,-6.584000000000001,-6.5458,0.99765,0.9999396202916163,1.6955015393274036
25,7,6,340,0.65265,0.21385,0.1875,-6.459899999999999,-6.272399999999999,0.65265,0.9795491516896544,1.0001555582925878
25,7,6,342,0.94505,0.0334,0.002100000000000435,-6.4498999999999995,-6.447799999999999,0.00015,0.9844100520938308,2.1720457647224953
25,7,6,347,0.9676,0.03125,0.02660000000000018,-6.0072,-5.9806,0.9676,0.999169959382075,1.8506406187661566
25,7,6,348,0.991,0.0053,0.0671999999999997,-7.219200000000001,-7.152000000000001,0.991,0.9991004792774825,1.324205437947116
25,7,6,350,0.5652,0.35135,0.04589999999999961,-5.5177,-5.4718,0.35135,0.9906684252496513,1.7679421760601217
25,7,6,351,0.69245,0.30655,0.02659999999999929,-5.9940999999999995,-5.9675,0.30655,0.9968063554161593,1.8392576458018635
25,7,6,355,0.99775,0.0008,0.053599999999999426,-5.1798,-5.126200000000001,0.99775,0.9997573854202865,1.4887442914321747
25,7,6,356,0.96705,0.02665,0.05420000000000069,-5.2476,-5.1934,0.96705,0.9994988566201694,1.5078107675675099
25,7,6,357,0.79905,0.163,0.06020000000000003,-5.9236,-5.8634,0.163,0.9895275651630766,1.4137976080626502
25,7,6,358,0.95305,0.03695,0.1733999999999991,-6.212999999999999,-6.0396,0.95305,0.9982857460164171,1.0005904771020124
25,7,6,359,0.99395,0.00465,0.16629999999999967,-6.2505,-6.0842,0.99395,0.9998370626349891,1.002444555456528
25,7,6,361,0.96,0.0158,0.24489999999999945,-5.7473,-5.502400000000001,0.96,0.9969042802707359,1.0000003184513337
25,7,6,363,0.9827,0.01375,0.06320000000000014,-5.5905000000000005,-5.5273,0.9827,0.9994712655397551,1.3765042218100836
25,7,6,368,0.92895,0.0669,0.0406000000000013,-6.3265,-6.285899999999999,0.0011,0.992661579862483,2.1542196160786333
25,7,6,370,0.39115,0.23675,0.00849999999999973,-5.0411,-5.0326,0.39115,0.9973840441570293,4.399371101351626
25,7,6,372,0.3625,0.21795,0.007299999999999862,-5.870500000000001,-5.863200000000001,0.21795,0.9822348121965763,2.303111334823241
