n_nodos,atoms_w,atoms_l,seed,p_0,p_1,e_gap,e_0,e_1,succ,ar,hp
13,5,4,59,0.8852,0.0453,0.08870000000000022,-3.1229000000000005,-3.0342000000000002,0.8852,0.9923766595151942,1.1411557777291925
13,5,4,60,1.0,0.0,0.1254000000000004,-3.7559,-3.6304999999999996,1.0,1.0,1.0197947435788204
13,5,4,61,0.9975,0.00105,0.33850000000000025,-3.5725000000000002,-3.234,0.9975,0.9996069153254024,1.000000000000387
13,5,4,63,0.99985,0.0001,0.11560000000000059,-4.647600000000001,-4.532,0.99985,0.9999752485153627,1.0356775640063465
13,5,4,64,0.9163,0.08365,0.022600000000000176,-2.3592,-2.3366,0.08365,0.9912134346388605,2.412443541075644
13,5,4,65,0.82665,0.17315,0.10020000000000007,-2.6957999999999998,-2.5955999999999997,0.82665,0.9935447752058759,1.0818528458350536
13,5,4,67,0.86495,0.1339,0.03520000000000012,-2.0871,-2.0519,0.1339,0.9853427698720713,1.9359436618852488
13,5,4,68,0.99065,0.0075,0.06040000000000001,-3.3381000000000003,-3.2777000000000003,0.99065,0.9997234564572659,1.4196709075850285
13,5,4,69,0.82175,0.17805,0.04459999999999997,-2.0547,-2.0101,0.82175,0.99611647442449,1.6160566799638085
13,5,4,71,1.0,0.0,0.1795,-4.3159,-4.1364,1.0,1.0,1.0003233672314176
13,5,4,72,0.999,0.00085,0.05649999999999977,-2.9051,-2.8486000000000002,0.999,0.9999679701215105,1.5356639312001614
13,5,4,73,0.9284,0.0563,0.043400000000000105,-3.2096000000000005,-3.1662000000000003,0.0563,0.9850364936440679,1.6251166229582377
13,5,4,74,0.964,0.036,0.031099999999999905,-3.6022,-3.5711,0.964,0.9996891899394814,1.7856436666906967
13,5,4,76,0.9984,0.00135,0.22960000000000003,-3.9173999999999998,-3.6877999999999997,0.9984,0.9998456922959105,1.0000019473663948
13,5,4,77,0.80195,0.19065,0.03420000000000023,-2.6380000000000003,-2.6038,0.19065,0.9891100796057618,1.747408436076174
13,5,4,78,0.9984,0.00125,0.4664999999999999,-4.693999999999999,-4.227499999999999,0.9984,0.9998088858116746,1.0
13,5,4,79,0.99295,0.00645,0.02970000000000006,-2.9691,-2.9394,0.99295,0.9998969687784177,1.9078911247953134
13,5,4,82,0.99875,0.0012,0.19709999999999983,-3.4267000000000003,-3.2296000000000005,0.99875,0.9999210829661191,1.0000619013307497
13,5,4,84,0.9997,0.00015,0.4314,-4.4198,-3.9884000000000004,0.9997,0.9999536607991311,1.0
13,5,4,88,0.8938,0.1062,0.06769999999999987,-2.5275,-2.4598,0.8938,0.9971553946587538,1.3188783418281935
13,5,4,89,0.9831,0.01665,0.13839999999999986,-3.4158,-3.2774,0.9831,0.9992774137830086,1.008415025658343
13,5,4,90,0.99415,0.00505,0.19440000000000035,-3.2333000000000003,-3.0389,0.99415,0.9995481303930969,1.0000985549963466
13,5,4,91,0.99975,0.0002,0.37460000000000004,-3.0595999999999997,-2.6849999999999996,0.99975,0.9999671378611583,1.0000000000000007
13,5,4,92,0.67485,0.3251,0.15810000000000013,-3.9512,-3.7931,0.67485,0.9869837454444219,1.001960618476005
13,5,4,94,0.8849,0.11475,0.0019000000000000128,-3.707,-3.7051,0.8849,0.9999067291610467,2.0013276818614196
13,5,4,95,0.7527,0.2407,0.0501999999999998,-2.7226,-2.6724,0.7527,0.995132377139499,1.5436133710663749
13,5,4,96,0.70275,0.29365,0.19160000000000021,-3.2329,-3.0412999999999997,0.70275,0.9822594265210801,1.000128803304955
13,5,4,97,0.99265,0.0029,0.17789999999999995,-2.1099,-1.9320000000000002,0.99265,0.9991012038485235,1.000372944097799
13,5,4,98,0.97705,0.0198,0.1311,-3.234,-3.1029,0.97705,0.9990171428571428,1.0141907708454607
13,5,4,99,0.88725,0.11275,0.08330000000000037,-3.6156,-3.5322999999999998,0.88725,0.9974023467750858,1.1771474963062378
13,5,4,100,0.9997,0.0003,0.6038999999999999,-3.5479,-2.944,0.9997,0.9999489359903042,1.0
13,5,4,101,0.8218,0.178,0.04699999999999971,-3.1776999999999997,-3.1307,0.178,0.9878175236806497,1.7710417998617838
13,5,4,102,0.88,0.1199,0.06380000000000008,-3.1143,-3.0505,0.88,0.9975281315223324,1.4075174470267773
13,5,4,103,0.9722,0.0146,0.1412,-2.5631,-2.4219,0.9722,0.9978728863485623,1.0069243074570164
13,5,4,104,0.9468,0.0454,0.012800000000000367,-3.4092000000000002,-3.3964,0.9468,0.9981723791505341,1.9826450232992388
13,5,4,105,0.99905,0.0004,0.2262000000000004,-3.7365000000000004,-3.5103,0.99905,0.9999068861233773,1.0000050752891212
13,5,4,106,0.98535,0.0111,0.0947,-2.2048,-2.1101,0.98535,0.998724512427431,1.1199601466500952
13,5,4,107,0.5813,0.25,0.03620000000000001,-2.701,-2.6648,0.5813,0.9833185968159941,1.8361854030196367
13,5,4,108,0.99785,0.00145,0.13339999999999996,-3.3055000000000003,-3.1721000000000004,0.99785,0.9995410225381939,1.0118105717113217
13,5,4,109,0.9993,0.0005,0.26060000000000016,-4.2351,-3.9745,0.9993,0.9998514155509906,1.0000000439843206
13,5,4,110,0.7016,0.29365,0.019099999999999895,-2.6241,-2.605,0.29365,0.9847521950382987,2.35897136967939
13,5,4,111,0.9895,0.0073,0.3924999999999996,-4.2199,-3.8274000000000004,0.9895,0.9985547477428373,1.0
13,5,4,112,0.6851,0.3148,0.1440999999999999,-3.0234,-2.8793,0.6851,0.9849661920354567,1.0056315615159985
13,5,4,113,0.9748,0.01925,0.28559999999999963,-2.7064,-2.4208000000000003,0.9748,0.9971358908513154,1.000000001459194
13,5,4,114,0.9946,0.0047,0.21560000000000024,-2.9107000000000003,-2.6951,0.9946,0.9991112859449617,1.0000092177413096
13,5,4,115,0.87265,0.0671,0.08829999999999982,-3.0744999999999996,-2.9861999999999997,0.87265,0.9948429045373234,1.1897203351999641
13,5,4,116,0.99995,5e-05,0.11059999999999981,-3.7231,-3.6125000000000003,0.99995,0.999998514678628,1.047305579057223
13,5,4,117,1.0,0.0,0.27449999999999974,-3.6348000000000003,-3.3603000000000005,1.0,0.9999999999999999,1.0000000070137218
13,5,4,118,0.98735,0.01225,0.08179999999999943,-4.0603,-3.9785000000000004,0.98735,0.999720540354161,1.188435213127503
13,5,4,119,0.99995,5e-05,0.2868999999999997,-3.1052,-2.8183000000000002,0.99995,0.9999883598479968,1.0000000012119337
