cost,param0,param1
0.9210274398999088,0.6694560669456067,0.1841004184100418
0.9242173735331516,0.6694560669456067,0.1882845188284518
0.9272591661499116,0.6694560669456067,0.1924686192468619
0.930120971450682,0.6694560669456067,0.1966527196652719
0.932821858363618,0.6694560669456067,0.2008368200836819
0.9354006966309764,0.6694560669456067,0.205020920502092
0.9378155143631932,0.6694560669456067,0.209205020920502
0.940089536037336,0.6694560669456067,0.2133891213389121
0.9423173022522272,0.6694560669456067,0.2175732217573221
0.944402889517256,0.6694560669456067,0.2217573221757321
0.9463522424187544,0.6694560669456067,0.2259414225941422
0.9482370734466024,0.6694560669456067,0.2301255230125523
0.9500681625923688,0.6694560669456067,0.2343096234309623
0.9517934789838758,0.6694560669456067,0.2384937238493723
0.95342685602796,0.6694560669456067,0.2426778242677824
0.9549991908400146,0.6694560669456067,0.2468619246861924
0.9565252249046466,0.6694560669456067,0.2510460251046025
0.9579137338989312,0.6694560669456067,0.2552301255230125
0.9592842172709564,0.6694560669456067,0.2594142259414225
0.960613035717262,0.6694560669456067,0.2635983263598326
0.9618497556624162,0.6694560669456067,0.2677824267782426
0.9630476398115202,0.6694560669456067,0.2719665271966527
0.9642002058369488,0.6694560669456067,0.2761506276150627
0.9653078540752816,0.6694560669456067,0.2803347280334727
0.9663491049749198,0.6694560669456067,0.2845188284518828
0.9673867970250823,0.6694560669456067,0.2887029288702928
0.968360518858474,0.6694560669456067,0.2928870292887029
0.9692976226388672,0.6694560669456067,0.2970711297071129
0.9702066698117504,0.6694560669456067,0.3012552301255229
0.9710418688960338,0.6694560669456067,0.305439330543933
0.971853529894152,0.6694560669456067,0.309623430962343
0.9726323602410182,0.6694560669456067,0.3138075313807531
0.9733941897003492,0.6694560669456067,0.3179916317991632
0.9741207982780528,0.6694560669456067,0.3221757322175732
0.9748248596000386,0.6694560669456067,0.3263598326359832
0.9754926480734804,0.6694560669456067,0.3305439330543933
0.976141147577086,0.6694560669456067,0.3347280334728033
0.9767566940471364,0.6694560669456067,0.3389121338912134
0.977342020197988,0.6694560669456067,0.3430962343096234
0.9779108393954872,0.6694560669456067,0.3472803347280334
0.978475032746814,0.6694560669456067,0.3514644351464435
0.9790063403385982,0.6694560669456067,0.3556485355648535
0.979502070850451,0.6694560669456067,0.3598326359832636
0.9799922253109252,0.6694560669456067,0.3640167364016736
0.9804615367711808,0.6694560669456067,0.3682008368200836
0.9809083815157112,0.6694560669456067,0.3723849372384937
0.9813443233029672,0.6694560669456067,0.3765690376569037
0.981769090840175,0.6694560669456067,0.3807531380753138
0.9821732979858224,0.6694560669456067,0.3849372384937238
0.982571299410831,0.6694560669456067,0.3891213389121338
0.9829441464886836,0.6694560669456067,0.3933054393305439
0.9833023793338992,0.6694560669456067,0.3974895397489539
0.983654065871734,0.6694560669456067,0.4016736401673639
0.983990704711312,0.6694560669456067,0.405857740585774
0.9843166020008688,0.6694560669456067,0.410041841004184
0.9846356445666092,0.6694560669456067,0.4142259414225941
0.9849334173593368,0.6694560669456067,0.4184100418410041
0.9852297304274252,0.6694560669456067,0.4225941422594141
0.9855052921583096,0.6694560669456067,0.4267782426778242
0.9857738267339666,0.6694560669456067,0.4309623430962342
0.9860368392114854,0.6694560669456067,0.4351464435146443
0.9862961131266212,0.6694560669456067,0.4393305439330544
0.9865439739516062,0.6694560669456067,0.4435146443514643
0.9867795086171846,0.6694560669456067,0.4476987447698744
0.9870095381469232,0.6694560669456067,0.4518828451882845
0.9872392379632996,0.6694560669456067,0.4560669456066945
0.9874548449045256,0.6694560669456067,0.4602510460251046
0.9876624679424884,0.6694560669456067,0.4644351464435146
0.9878635812789472,0.6694560669456067,0.4686192468619246
0.988062913439582,0.6694560669456067,0.4728033472803347
0.9882546975976824,0.6694560669456067,0.4769874476987447
0.9884379040340564,0.6694560669456067,0.4811715481171548
0.9886166390780046,0.6694560669456067,0.4853556485355648
0.988791600883741,0.6694560669456067,0.4895397489539748
0.9889628608438212,0.6694560669456067,0.4937238493723849
0.9891272503281398,0.6694560669456067,0.4979079497907949
0.9892859868169008,0.6694560669456067,0.502092050209205
0.9894405248149214,0.6694560669456067,0.506276150627615
0.9895935634518512,0.6694560669456067,0.5104602510460251
0.9897405152951052,0.6694560669456067,0.5146443514644351
0.9898822584061936,0.6694560669456067,0.5188284518828451
0.9900251247655364,0.6694560669456067,0.5230125523012552
0.9901592937546838,0.6694560669456067,0.5271966527196652
0.9902927960419612,0.6694560669456067,0.5313807531380753
0.9904224400526044,0.6694560669456067,0.5355648535564853
0.9905486115528483,0.6694560669456067,0.5397489539748953
0.990674805444718,0.6694560669456067,0.5439330543933054
0.9907930098646996,0.6694560669456067,0.5481171548117154
0.9909079507727564,0.6694560669456067,0.5523012552301255
0.991022737003294,0.6694560669456067,0.5564853556485355
0.9911295510706524,0.6694560669456067,0.5606694560669455
0.9912334447521424,0.6694560669456067,0.5648535564853556
0.9913353030417388,0.6694560669456067,0.5690376569037656
0.9914399723745436,0.6694560669456067,0.5732217573221757
0.9915375337714316,0.6694560669456067,0.5774058577405857
0.991638236378202,0.6694560669456067,0.5815899581589957
0.9917310275808762,0.6694560669456067,0.5857740585774058
0.9918219603312896,0.6694560669456067,0.5899581589958158
0.9919102035231544,0.6694560669456067,0.5941422594142259
0.9919944109882683,0.6694560669456067,0.5983263598326359
0.9920754259763666,0.6694560669456067,0.6025104602510459
0.9921523180614096,0.6694560669456067,0.606694560669456
0.9922285427099108,0.6694560669456067,0.610878661087866
0.9923042997096692,0.6694560669456067,0.6150627615062761
0.9923764284412476,0.6694560669456067,0.6192468619246861
0.9924469236327323,0.6694560669456067,0.6234309623430961
0.9925172479939354,0.6694560669456067,0.6276150627615062
0.9925873335928468,0.6694560669456067,0.6317991631799162
0.9926527981088508,0.6694560669456067,0.6359832635983264
0.9927172063385572,0.6694560669456067,0.6401673640167364
0.9927782597639182,0.6694560669456067,0.6443514644351463
0.9928414733296126,0.6694560669456067,0.6485355648535565
0.9929023428452888,0.6694560669456067,0.6527196652719665
0.9929653100138096,0.6694560669456067,0.6569037656903766
0.9930239080474288,0.6694560669456067,0.6610878661087866
0.993082891594066,0.6694560669456067,0.6652719665271966
0.9931411304615604,0.6694560669456067,0.6694560669456067
0.9931957756125588,0.6694560669456067,0.6736401673640167
0.9932513302966082,0.6694560669456067,0.6778242677824268
0.993307066562454,0.6694560669456067,0.6820083682008368
0.9933578100866456,0.6694560669456067,0.6861924686192468
0.9934073723327334,0.6694560669456067,0.6903765690376569
0.9934551018083948,0.6694560669456067,0.6945606694560669
0.993507789260332,0.6694560669456067,0.698744769874477
0.993554446185768,0.6694560669456067,0.702928870292887
0.9936001291306537,0.6694560669456067,0.707112970711297
0.9936401258689308,0.6694560669456067,0.7112970711297071
0.9936850310986028,0.6694560669456067,0.7154811715481171
0.993716073169353,0.6694560669456067,0.7196652719665272
0.993762660066969,0.6694560669456067,0.7238493723849372
0.9938034612444216,0.6694560669456067,0.7280334728033472
0.9938400497909848,0.6694560669456067,0.7322175732217573
0.9938730291137696,0.6694560669456067,0.7364016736401673
0.9939042726194413,0.6694560669456067,0.7405857740585774
0.9939384203037052,0.6694560669456067,0.7447698744769874
0.9939673189916518,0.6694560669456067,0.7489539748953974
0.9939986720272334,0.6694560669456067,0.7531380753138075
0.9940225652683417,0.6694560669456067,0.7573221757322175
0.9940510636799348,0.6694560669456067,0.7615062761506276
0.9940788810620456,0.6694560669456067,0.7656903765690376
0.99410466806425,0.6694560669456067,0.7698744769874476
0.994126568933927,0.6694560669456067,0.7740585774058577
0.9941490938954402,0.6694560669456067,0.7782426778242677
0.9941694312969612,0.6694560669456067,0.7824267782426778
0.9941904730915636,0.6694560669456067,0.7866108786610878
0.994212217785202,0.6694560669456067,0.7907949790794978
0.994232346869422,0.6694560669456067,0.7949790794979079
0.9942399123773272,0.6694560669456067,0.7991631799163179
0.9942603061761652,0.6694560669456067,0.8033472803347279
0.994279579092321,0.6694560669456067,0.807531380753138
0.9942954599878407,0.6694560669456067,0.811715481171548
0.994315785105173,0.6694560669456067,0.8158995815899581
0.9943255922811552,0.6694560669456067,0.8200836820083681
0.9943416193383786,0.6694560669456067,0.8242677824267781
0.9943528066642848,0.6694560669456067,0.8284518828451882
0.9943681881066418,0.6694560669456067,0.8326359832635982
0.9943777747893646,0.6694560669456067,0.8368200836820083
0.9943872193393068,0.6694560669456067,0.8410041841004183
0.9944006751355252,0.6694560669456067,0.8451882845188283
0.9944109987878856,0.6694560669456067,0.8493723849372384
0.9944172450309122,0.6694560669456067,0.8535564853556484
0.9944284636334229,0.6694560669456067,0.8577405857740585
0.994434770803558,0.6694560669456067,0.8619246861924685
0.994442343237431,0.6694560669456067,0.8661087866108785
0.9944508191040434,0.6694560669456067,0.8702928870292886
0.9944513323261248,0.6694560669456067,0.8744769874476986
0.9944641646802224,0.6694560669456067,0.8786610878661087
0.994463804314456,0.6694560669456067,0.8828451882845187
0.9944605954374122,0.6694560669456067,0.8870292887029287
0.9944608742115914,0.6694560669456067,0.8912133891213389
0.9944607670018786,0.6694560669456067,0.8953974895397488
0.9944663342623172,0.6694560669456067,0.899581589958159
0.9944665706068748,0.6694560669456067,0.903765690376569
0.9944653941915635,0.6694560669456067,0.907949790794979
0.9944620714576694,0.6694560669456067,0.9121338912133892
0.9944518127081784,0.6694560669456067,0.9163179916317992
0.9944465079936028,0.6694560669456067,0.9205020920502092
0.9944485507539556,0.6694560669456067,0.9246861924686192
0.9944359430030256,0.6694560669456067,0.9288702928870292
0.9944399818745108,0.6694560669456067,0.9330543933054392
0.9944283844325984,0.6694560669456067,0.9372384937238492
0.9944251191921242,0.6694560669456067,0.9414225941422594
0.99442064884933,0.6694560669456067,0.9456066945606694
0.9944117869907144,0.6694560669456067,0.9497907949790794
0.9944061652360472,0.6694560669456067,0.9539748953974896
0.994395652968986,0.6694560669456067,0.9581589958158996
0.9943846509733252,0.6694560669456067,0.9623430962343096
0.9943741957261109,0.6694560669456067,0.9665271966527196
0.9943722878648455,0.6694560669456067,0.9707112970711296
0.994355965708084,0.6694560669456067,0.9748953974895396
0.994338410666728,0.6694560669456067,0.9790794979079496
0.9943303300830304,0.6694560669456067,0.9832635983263598
0.9943162371454596,0.6694560669456067,0.9874476987447698
0.994303779527299,0.6694560669456067,0.9916317991631798
0.9942929120987568,0.6694560669456067,0.99581589958159
0.9942754089541954,0.6694560669456067,1.0
0.2457702022312984,0.6736401673640167,0.0
0.2668193813353841,0.6736401673640167,0.00418410041841
0.2889877118169294,0.6736401673640167,0.00836820083682
0.3121501500508287,0.6736401673640167,0.0125523012552301
0.3362002840257246,0.6736401673640167,0.0167364016736401
0.3609595735753843,0.6736401673640167,0.0209205020920502
0.3864796017181561,0.6736401673640167,0.0251046025104602
0.4123782739109208,0.6736401673640167,0.0292887029288702
0.438713364353005,0.6736401673640167,0.0334728033472803
0.465010697821251,0.6736401673640167,0.0376569037656903
0.4914121101281991,0.6736401673640167,0.0418410041841004
0.5174236235029768,0.6736401673640167,0.0460251046025104
0.5430630553111495,0.6736401673640167,0.0502092050209204
0.5681599327369982,0.6736401673640167,0.0543933054393305
0.5925045592530432,0.6736401673640167,0.0585774058577405
0.6159016077902736,0.6736401673640167,0.0627615062761506
0.6384080521457317,0.6736401673640167,0.0669456066945606
0.6600200550984217,0.6736401673640167,0.0711297071129707
0.6803520991926086,0.6736401673640167,0.0753138075313807
0.6997989578472342,0.6736401673640167,0.0794979079497908
0.717965502817001,0.6736401673640167,0.0836820083682008
0.7351576478492851,0.6736401673640167,0.0878661087866108
0.7512499116846576,0.6736401673640167,0.0920502092050209
0.7661999447784221,0.6736401673640167,0.0962343096234309
0.7801181508830716,0.6736401673640167,0.1004184100418409
0.7929776276792684,0.6736401673640167,0.104602510460251
0.8050702301331994,0.6736401673640167,0.108786610878661
0.8163086974617706,0.6736401673640167,0.1129707112970711
0.8267012762204079,0.6736401673640167,0.1171548117154811
0.8363076829065015,0.6736401673640167,0.1213389121338912
0.845213831209541,0.6736401673640167,0.1255230125523012
0.8534651638029679,0.6736401673640167,0.1297071129707112
0.8611247451234231,0.6736401673640167,0.1338912133891213
0.868234939076783,0.6736401673640167,0.1380753138075313
0.8748126655163464,0.6736401673640167,0.1422594142259414
0.8809922007623959,0.6736401673640167,0.1464435146443514
0.886707928769813,0.6736401673640167,0.1506276150627614
0.8920570412737074,0.6736401673640167,0.1548117154811715
0.8969589268604005,0.6736401673640167,0.1589958158995816
0.9016519409746508,0.6736401673640167,0.1631799163179916
0.9060685801364552,0.6736401673640167,0.1673640167364016
0.9101262613426208,0.6736401673640167,0.1715481171548117
0.9139606271623107,0.6736401673640167,0.1757322175732217
0.9175714099048689,0.6736401673640167,0.1799163179916318
0.9210331620142004,0.6736401673640167,0.1841004184100418
0.9242208954039668,0.6736401673640167,0.1882845188284518
0.9272603914308966,0.6736401673640167,0.1924686192468619
0.9301211173830064,0.6736401673640167,0.1966527196652719
0.9328142872423946,0.6736401673640167,0.2008368200836819
0.9354027605008632,0.6736401673640167,0.205020920502092
0.9378201979928036,0.6736401673640167,0.209205020920502
0.9401016987628844,0.6736401673640167,0.2133891213389121
0.9423129952406548,0.6736401673640167,0.2175732217573221
0.9443899575326866,0.6736401673640167,0.2217573221757321
0.9463585934282244,0.6736401673640167,0.2259414225941422
0.948225079859858,0.6736401673640167,0.2301255230125523
0.9500740570294968,0.6736401673640167,0.2343096234309623
0.951785944861911,0.6736401673640167,0.2384937238493723
0.9534223697154052,0.6736401673640167,0.2426778242677824
0.9549997601413064,0.6736401673640167,0.2468619246861924
0.9565282545452878,0.6736401673640167,0.2510460251046025
0.957915529781776,0.6736401673640167,0.2552301255230125
0.9592936196004648,0.6736401673640167,0.2594142259414225
0.9606158727005067,0.6736401673640167,0.2635983263598326
0.961858541820698,0.6736401673640167,0.2677824267782426
0.9630478258892098,0.6736401673640167,0.2719665271966527
0.964201820664587,0.6736401673640167,0.2761506276150627
0.965304733441738,0.6736401673640167,0.2803347280334727
0.9663521586674612,0.6736401673640167,0.2845188284518828
0.9673869133243304,0.6736401673640167,0.2887029288702928
0.9683648930265394,0.6736401673640167,0.2928870292887029
0.969299576379722,0.6736401673640167,0.2970711297071129
0.970205014637827,0.6736401673640167,0.3012552301255229
0.971043668224734,0.6736401673640167,0.305439330543933
0.9718546554186298,0.6736401673640167,0.309623430962343
0.9726322226098694,0.6736401673640167,0.3138075313807531
0.9733940776645678,0.6736401673640167,0.3179916317991632
0.9741200505784092,0.6736401673640167,0.3221757322175732
0.9748260526622684,0.6736401673640167,0.3263598326359832
0.9754939155984348,0.6736401673640167,0.3305439330543933
0.976138219132928,0.6736401673640167,0.3347280334728033
0.9767615629842444,0.6736401673640167,0.3389121338912134
0.9773407399018074,0.6736401673640167,0.3430962343096234
0.9779094466493756,0.6736401673640167,0.3472803347280334
0.9784746309744738,0.6736401673640167,0.3514644351464435
0.9790092131702126,0.6736401673640167,0.3556485355648535
0.979502825301455,0.6736401673640167,0.3598326359832636
0.9799930161704852,0.6736401673640167,0.3640167364016736
0.9804614139393536,0.6736401673640167,0.3682008368200836
0.9809094570984472,0.6736401673640167,0.3723849372384937
0.981343557594294,0.6736401673640167,0.3765690376569037
0.9817677742646672,0.6736401673640167,0.3807531380753138
0.9821753807268124,0.6736401673640167,0.3849372384937238
0.9825668583180543,0.6736401673640167,0.3891213389121338
0.982942020827118,0.6736401673640167,0.3933054393305439
0.9833034273764782,0.6736401673640167,0.3974895397489539
0.9836514890754456,0.6736401673640167,0.4016736401673639
0.983988883982664,0.6736401673640167,0.405857740585774
0.984316036678764,0.6736401673640167,0.410041841004184
0.9846360463059368,0.6736401673640167,0.4142259414225941
0.9849320084531694,0.6736401673640167,0.4184100418410041
0.9852327103408272,0.6736401673640167,0.4225941422594141
0.9855033271956468,0.6736401673640167,0.4267782426778242
0.9857719002010652,0.6736401673640167,0.4309623430962342
0.9860357007223004,0.6736401673640167,0.4351464435146443
0.9862923213560656,0.6736401673640167,0.4393305439330544
0.9865429702195896,0.6736401673640167,0.4435146443514643
0.9867785029482264,0.6736401673640167,0.4476987447698744
0.9870093778568244,0.6736401673640167,0.4518828451882845
0.9872397378579518,0.6736401673640167,0.4560669456066945
0.9874499908213434,0.6736401673640167,0.4602510460251046
0.9876606650498224,0.6736401673640167,0.4644351464435146
0.9878626088178882,0.6736401673640167,0.4686192468619246
0.988061959942902,0.6736401673640167,0.4728033472803347
0.9882529759951,0.6736401673640167,0.4769874476987447
0.9884359181349632,0.6736401673640167,0.4811715481171548
0.9886160044576646,0.6736401673640167,0.4853556485355648
0.988790392471273,0.6736401673640167,0.4895397489539748
0.9889606323498324,0.6736401673640167,0.4937238493723849
0.9891271748149054,0.6736401673640167,0.4979079497907949
0.9892845765612984,0.6736401673640167,0.502092050209205
0.9894387750937772,0.6736401673640167,0.506276150627615
0.989590383599894,0.6736401673640167,0.5104602510460251
0.9897391769902096,0.6736401673640167,0.5146443514644351
0.9898814233762296,0.6736401673640167,0.5188284518828451
0.990022100015018,0.6736401673640167,0.5230125523012552
0.990156452848139,0.6736401673640167,0.5271966527196652
0.990291220688438,0.6736401673640167,0.5313807531380753
0.9904199291411117,0.6736401673640167,0.5355648535564853
0.9905454197934744,0.6736401673640167,0.5397489539748953
0.9906741826978696,0.6736401673640167,0.5439330543933054
0.9907905605622768,0.6736401673640167,0.5481171548117154
0.990905572172388,0.6736401673640167,0.5523012552301255
0.991018298133082,0.6736401673640167,0.5564853556485355
0.991127047781322,0.6736401673640167,0.5606694560669455
0.9912310119844432,0.6736401673640167,0.5648535564853556
0.9913336534819688,0.6736401673640167,0.5690376569037656
0.9914383420014196,0.6736401673640167,0.5732217573221757
0.9915349443998892,0.6736401673640167,0.5774058577405857
0.9916354635737944,0.6736401673640167,0.5815899581589957
0.9917287294244364,0.6736401673640167,0.5857740585774058
0.9918176866972208,0.6736401673640167,0.5899581589958158
0.9919076269648714,0.6736401673640167,0.5941422594142259
0.9919920358198684,0.6736401673640167,0.5983263598326359
0.9920715870829548,0.6736401673640167,0.6025104602510459
0.9921487866408792,0.6736401673640167,0.606694560669456
0.9922262049480473,0.6736401673640167,0.610878661087866
0.9923005851110702,0.6736401673640167,0.6150627615062761
0.9923731168970664,0.6736401673640167,0.6192468619246861
0.992441768932446,0.6736401673640167,0.6234309623430961
0.9925147747623362,0.6736401673640167,0.6276150627615062
0.9925828963486822,0.6736401673640167,0.6317991631799162
0.9926496736150576,0.6736401673640167,0.6359832635983264
0.9927139400154874,0.6736401673640167,0.6401673640167364
0.99277406969366,0.6736401673640167,0.6443514644351463
0.9928366131293974,0.6736401673640167,0.6485355648535565
0.9928950799585718,0.6736401673640167,0.6527196652719665
0.9929606857130538,0.6736401673640167,0.6569037656903766
0.9930208781822318,0.6736401673640167,0.6610878661087866
0.9930768910891908,0.6736401673640167,0.6652719665271966
0.9931324758546308,0.6736401673640167,0.6694560669456067
0.993191684158063,0.6736401673640167,0.6736401673640167
0.9932470762673552,0.6736401673640167,0.6778242677824268
0.9933008793737974,0.6736401673640167,0.6820083682008368
0.9933523713789704,0.6736401673640167,0.6861924686192468
0.9933999176017356,0.6736401673640167,0.6903765690376569
0.9934510384708252,0.6736401673640167,0.6945606694560669
0.99350217542717,0.6736401673640167,0.698744769874477
0.9935476019233984,0.6736401673640167,0.702928870292887
0.99359039085908,0.6736401673640167,0.707112970711297
0.9936367324270122,0.6736401673640167,0.7112970711297071
0.9936758234240028,0.6736401673640167,0.7154811715481171
0.9937114221825244,0.6736401673640167,0.7196652719665272
0.9937589712320124,0.6736401673640167,0.7238493723849372
0.9937960200972172,0.6736401673640167,0.7280334728033472
0.9938321359339034,0.6736401673640167,0.7322175732217573
0.993866026775109,0.6736401673640167,0.7364016736401673
0.9938976654942968,0.6736401673640167,0.7405857740585774
0.9939288443437192,0.6736401673640167,0.7447698744769874
0.9939599457945494,0.6736401673640167,0.7489539748953974
0.9939907648609126,0.6736401673640167,0.7531380753138075
0.9940161340957104,0.6736401673640167,0.7573221757322175
0.994042471372,0.6736401673640167,0.7615062761506276
0.994070540861244,0.6736401673640167,0.7656903765690376
0.9940962733414384,0.6736401673640167,0.7698744769874476
0.9941183838644092,0.6736401673640167,0.7740585774058577
0.994141051797271,0.6736401673640167,0.7782426778242677
0.9941596943878084,0.6736401673640167,0.7824267782426778
0.9941803257210136,0.6736401673640167,0.7866108786610878
0.9942032414211786,0.6736401673640167,0.7907949790794978
0.9942222204179147,0.6736401673640167,0.7949790794979079
0.9942357980198578,0.6736401673640167,0.7991631799163179
0.9942556015294356,0.6736401673640167,0.8033472803347279
0.9942767361587898,0.6736401673640167,0.807531380753138
0.9942859143279402,0.6736401673640167,0.811715481171548
0.9943032424247332,0.6736401673640167,0.8158995815899581
0.9943191905840986,0.6736401673640167,0.8200836820083681
0.9943283822416414,0.6736401673640167,0.8242677824267781
0.9943450657332348,0.6736401673640167,0.8284518828451882
0.9943557117825064,0.6736401673640167,0.8326359832635982
0.99436638297775,0.6736401673640167,0.8368200836820083
0.9943771171262176,0.6736401673640167,0.8410041841004183
0.9943893664190434,0.6736401673640167,0.8451882845188283
0.9944026296901894,0.6736401673640167,0.8493723849372384
0.994407383207138,0.6736401673640167,0.8535564853556484
0.9944151910148092,0.6736401673640167,0.8577405857740585
0.9944294587963276,0.6736401673640167,0.8619246861924685
0.9944348031493891,0.6736401673640167,0.8661087866108785
0.9944433324886414,0.6736401673640167,0.8702928870292886
0.994443861839107,0.6736401673640167,0.8744769874476986
0.9944440612336148,0.6736401673640167,0.8786610878661087
0.9944489545847548,0.6736401673640167,0.8828451882845187
0.9944503340836957,0.6736401673640167,0.8870292887029287
0.9944510486934304,0.6736401673640167,0.8912133891213389
0.9944533704913996,0.6736401673640167,0.8953974895397488
0.9944512762418556,0.6736401673640167,0.899581589958159
0.9944547391103687,0.6736401673640167,0.903765690376569
0.9944484456868884,0.6736401673640167,0.907949790794979
0.9944463867299914,0.6736401673640167,0.9121338912133892
0.9944388855739876,0.6736401673640167,0.9163179916317992
0.9944389914313736,0.6736401673640167,0.9205020920502092
0.9944362126804333,0.6736401673640167,0.9246861924686192
0.9944320243510116,0.6736401673640167,0.9288702928870292
0.99441964880182,0.6736401673640167,0.9330543933054392
0.9944124691726376,0.6736401673640167,0.9372384937238492
0.9944096793405768,0.6736401673640167,0.9414225941422594
0.9944055953661608,0.6736401673640167,0.9456066945606694
0.9943969338502404,0.6736401673640167,0.9497907949790794
0.994387148391422,0.6736401673640167,0.9539748953974896
0.9943798359049816,0.6736401673640167,0.9581589958158996
0.9943688443392252,0.6736401673640167,0.9623430962343096
0.994360609220122,0.6736401673640167,0.9665271966527196
0.9943531972487228,0.6736401673640167,0.9707112970711296
0.9943369115651984,0.6736401673640167,0.9748953974895396
0.9943260780418012,0.6736401673640167,0.9790794979079496
0.994311642205247,0.6736401673640167,0.9832635983263598
0.9943013800163164,0.6736401673640167,0.9874476987447698
0.9942826154475888,0.6736401673640167,0.9916317991631798
0.9942748943900428,0.6736401673640167,0.99581589958159
0.9942614051952752,0.6736401673640167,1.0
0.2457690703765485,0.6778242677824268,0.0
0.2668256215709421,0.6778242677824268,0.00418410041841
0.2889878098293649,0.6778242677824268,0.00836820083682
0.3121383028510545,0.6778242677824268,0.0125523012552301
0.3361968152747727,0.6778242677824268,0.0167364016736401
0.3609541436417149,0.6778242677824268,0.0209205020920502
0.3864620435030543,0.6778242677824268,0.0251046025104602
0.41238775390098,0.6778242677824268,0.0292887029288702
0.4386944855188544,0.6778242677824268,0.0334728033472803
0.4650502311523452,0.6778242677824268,0.0376569037656903
0.4913711059994526,0.6778242677824268,0.0418410041841004
0.5174010723604797,0.6778242677824268,0.0460251046025104
0.5430573750903218,0.6778242677824268,0.0502092050209204
0.5681608252472635,0.6778242677824268,0.0543933054393305
0.5925369722260627,0.6778242677824268,0.0585774058577405
0.6159244112296755,0.6778242677824268,0.0627615062761506
0.638427530479251,0.6778242677824268,0.0669456066945606
0.6599775280516562,0.6778242677824268,0.0711297071129707
0.6803429041644985,0.6778242677824268,0.0753138075313807
0.6997988582582936,0.6778242677824268,0.0794979079497908
0.7179484593419584,0.6778242677824268,0.0836820083682008
0.7351555875992385,0.6778242677824268,0.0878661087866108
0.7512782407637176,0.6778242677824268,0.0920502092050209
0.7662123198431507,0.6778242677824268,0.0962343096234309
0.7801226192540021,0.6778242677824268,0.1004184100418409
0.7929951800692315,0.6778242677824268,0.104602510460251
0.8050751916112285,0.6778242677824268,0.108786610878661
0.816320735396815,0.6778242677824268,0.1129707112970711
0.826700518099313,0.6778242677824268,0.1171548117154811
0.8363204160490934,0.6778242677824268,0.1213389121338912
0.8452110715739752,0.6778242677824268,0.1255230125523012
0.8534525192383065,0.6778242677824268,0.1297071129707112
0.8611403048773457,0.6778242677824268,0.1338912133891213
0.8682499051125533,0.6778242677824268,0.1380753138075313
0.8748039488782668,0.6778242677824268,0.1422594142259414
0.8809990005247287,0.6778242677824268,0.1464435146443514
0.8867117361960474,0.6778242677824268,0.1506276150627614
0.8920653988896783,0.6778242677824268,0.1548117154811715
0.8969563459630331,0.6778242677824268,0.1589958158995816
0.9016661526209168,0.6778242677824268,0.1631799163179916
0.9060862613466534,0.6778242677824268,0.1673640167364016
0.9101386420653051,0.6778242677824268,0.1715481171548117
0.9139854831850672,0.6778242677824268,0.1757322175732217
0.9175842154506412,0.6778242677824268,0.1799163179916318
